rank,attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,attr_10,attr_11,attr_12,attr_13,attr_14,attr_15,attr_16,attr_17,attr_18,attr_19,attr_20,attr_21,attr_22,attr_23,attr_24,attr_25,attr_26,attr_27,attr_28,attr_29,attr_30,attr_31,attr_32,attr_33,attr_34,attr_35,attr_36,attr_37,attr_38,attr_39,attr_40,attr_41,attr_42,attr_43,attr_44,attr_45,attr_46,attr_47,attr_48,attr_49,attr_50,attr_51,attr_52,attr_53,attr_54,attr_55,attr_56,attr_57,attr_58,attr_59,attr_60,attr_61,attr_62,attr_63,attr_64,attr_65,attr_66,attr_67,attr_68,attr_69,attr_70,attr_71,attr_72,attr_73,attr_74,attr_75,attr_76,attr_77,attr_78,attr_79,attr_80,attr_81,class
1268,45.556,85,67.778,60.278,57.778,58.889,81.944,96.111,94.444,50.833,91.667,73.611,69.167,67.5,68.333,96.111,95.833,94.444,67.222,84.167,77.5,74.167,75,75.833,94.722,94.722,94.167,90.278,84.722,81.667,78.056,78.889,81.389,95.278,95.278,94.167,91.944,84.444,82.778,82.5,82.5,85,90.278,93.611,90.278,85.278,84.722,82.222,83.056,82.5,85,86.111,90.278,81.111,85.833,83.333,80.833,83.056,83.611,84.722,86.389,90,48.056,83.333,83.611,83.333,85,86.667,86.389,90.278,59.722,38.889,87.5,88.611,86.389,86.944,86.389,91.667,57.222,38.611,34.722,H
1269,28.333,31.389,33.889,36.944,40.278,43.889,55.833,87.5,61.389,30.833,34.722,38.333,41.944,46.111,54.722,84.444,66.111,58.056,34.167,38.056,43.056,47.222,74.167,83.611,71.944,66.389,58.333,36.667,42.778,48.611,86.667,82.5,77.222,73.056,67.222,59.722,39.722,55.833,88.889,83.889,81.389,78.333,75,70.278,62.222,73.889,90.833,86.389,84.444,82.778,80.556,78.611,75,70.556,90.278,86.667,86.667,86.667,95.556,96.389,96.389,96.111,95,90.278,88.611,89.444,93.333,96.111,94.444,95,95.556,93.333,92.5,91.944,93.889,96.667,96.944,96.389,95.833,95.556,92.222,I
1270,89.722,94.722,96.111,96.944,96.667,97.5,96.944,95,84.722,92.778,95.556,96.111,96.944,96.944,96.667,96.944,95.556,90.833,93.333,96.111,96.389,97.5,98.056,97.778,97.222,95.833,91.667,74.722,92.5,89.722,88.611,87.778,88.056,82.778,74.444,64.444,44.167,50.278,88.889,88.611,84.722,80.833,76.667,70.278,61.389,40,45.278,49.722,76.111,90,83.056,76.667,70.556,62.222,36.389,41.389,45.833,49.722,53.889,62.5,90.278,75.278,66.111,32.5,36.944,41.389,45,49.167,54.444,61.111,68.889,88.333,30.833,32.778,36.667,39.444,43.333,47.222,56.667,68.611,76.667,J
1271,46.944,92.222,96.111,96.944,97.222,96.667,96.111,91.944,46.389,74.167,94.167,96.389,96.944,96.389,97.222,96.944,94.722,89.444,91.944,95.278,96.111,96.667,96.944,96.667,96.111,95.833,91.667,94.444,95.278,95.833,96.667,96.944,96.667,96.389,96.111,93.611,95,95.556,95.556,96.111,96.667,96.667,96.111,95.833,93.889,92.778,95,96.111,95.556,95.278,95.833,96.111,96.111,93.889,92.5,95,96.389,96.389,96.389,96.667,96.389,96.111,94.167,67.222,93.889,96.111,96.111,96.667,96.944,96.667,95.556,92.5,41.944,91.667,95.556,97.222,96.944,96.389,96.111,93.611,56.944,A
1272,47.222,90,95.556,97.222,97.5,97.222,97.778,97.222,95.556,93.333,95.833,96.944,97.5,97.778,97.222,97.5,96.667,94.444,93.611,96.111,97.222,97.222,98.333,97.222,96.389,96.111,93.056,93.056,96.389,97.222,97.778,97.778,97.5,97.222,95.833,91.111,63.889,74.444,80.556,83.611,86.111,86.667,91.389,93.889,85.278,60,67.778,75,79.167,82.222,83.611,90,80,41.111,59.167,67.222,73.056,77.5,80.833,90.833,85,43.611,37.222,59.444,67.5,73.333,79.444,90.833,83.889,43.611,38.333,33.889,62.778,70.556,91.111,90.833,52.222,42.222,37.778,33.889,31.667,B
1273,33.889,61.944,93.333,96.667,88.611,87.778,87.222,93.889,66.667,44.722,74.722,79.722,81.944,83.611,84.722,86.667,86.944,90.833,48.333,61.944,71.389,78.056,81.111,84.167,85.556,86.667,90.278,50.278,60.278,67.5,74.167,80,82.778,85.278,86.389,89.444,52.778,61.111,67.778,74.444,79.444,83.056,84.722,86.944,65,54.444,62.778,73.333,79.444,82.778,84.444,90.556,71.667,61.667,59.444,89.444,95.278,96.389,95.556,92.222,79.444,69.167,61.389,89.722,95.278,96.389,96.111,93.611,81.111,75.278,69.722,62.778,93.889,90.833,55.278,55.833,58.056,89.722,76.944,71.944,65.556,C
1274,94.167,88.333,85,84.167,92.222,80,38.611,33.889,30.833,71.389,76.111,79.722,84.444,89.167,78.889,47.5,39.444,34.444,61.389,70.833,81.944,89.722,91.111,69.167,51.944,45,39.444,56.944,68.611,80.556,88.333,91.111,90,54.167,48.333,42.5,55.278,72.5,81.944,93.333,95,92.778,79.167,51.389,45.556,60.556,93.333,95.833,96.111,95.833,92.5,67.222,55,49.167,41.389,92.778,95.278,95.556,92.778,80.556,68.056,59.444,53.333,33.611,44.444,52.5,61.389,88.056,75.833,70.278,64.167,58.333,31.111,36.111,43.333,49.167,84.722,85.556,72.778,68.889,65.833,D
1275,56.944,92.5,93.333,64.444,56.389,54.722,58.056,91.944,86.111,93.056,89.722,83.611,74.167,68.611,67.5,75.556,88.333,93.056,90,87.222,82.778,78.889,76.389,75.833,79.722,85.833,93.333,91.111,86.389,84.444,81.667,81.389,81.667,82.5,94.722,85,92.778,86.944,85.833,84.722,84.444,83.333,91.944,78.333,67.778,51.944,63.889,79.444,95,95.833,94.167,85.833,77.5,68.611,44.444,53.611,78.889,94.167,96.111,96.389,95.556,92.778,75.278,39.444,46.667,86.111,95,96.111,96.111,96.667,96.111,94.444,35,38.889,50.556,92.222,95.278,95,95.278,95.556,94.722,E
1276,34.167,40,47.778,88.611,90.833,89.167,84.444,64.167,48.056,40.278,74.167,92.778,90.833,89.444,86.389,81.111,70.833,61.944,87.5,93.611,91.111,90.278,88.889,86.944,93.333,96.389,94.722,94.722,91.944,91.944,91.667,92.5,96.389,95.833,96.389,95,90.556,92.5,93.333,94.722,97.5,97.222,96.389,95.278,91.111,78.056,95,96.389,96.389,95.278,87.778,58.889,53.611,45.556,60.278,70.556,76.667,80.278,86.944,55.556,50,45,40.278,57.5,68.056,74.722,81.389,77.778,48.611,44.167,39.722,36.111,58.056,69.722,78.056,87.222,47.778,42.5,39.167,35.833,32.5,F
1277,39.722,58.889,92.222,93.333,86.111,91.667,96.389,93.333,49.444,73.333,89.722,88.889,87.5,84.444,81.944,77.778,69.444,52.5,88.333,90.833,90.556,88.889,85.556,80.278,73.611,65.556,53.889,89.167,93.611,92.778,96.944,96.111,94.167,79.444,66.111,56.944,72.222,92.222,94.444,93.056,92.222,89.167,81.111,68.889,60.833,90,91.667,91.389,90.833,87.778,84.167,76.944,72.5,66.667,90.556,89.722,90,88.889,86.667,83.889,82.222,96.667,94.444,89.722,90.278,91.111,90.278,90,93.889,96.944,96.389,93.611,39.444,90.833,95.833,96.667,96.944,95.833,92.778,84.722,73.611,G
1278,54.444,89.722,67.222,60.833,57.222,56.667,60.833,91.667,93.889,53.333,88.333,72.5,68.056,65.278,65.278,84.722,93.889,94.167,53.333,86.667,76.111,73.889,72.5,72.5,94.444,94.722,94.722,54.444,88.056,79.722,77.5,76.667,77.778,93.333,95.556,94.722,65.556,93.333,83.056,80.833,81.667,82.5,92.222,95.556,94.167,85.833,94.722,84.722,83.333,83.611,86.111,89.167,94.167,89.444,90.833,88.056,85.556,84.167,84.167,86.667,88.333,91.944,60.833,91.389,88.333,87.5,85.556,86.111,87.778,93.056,83.889,39.444,91.944,89.167,87.5,87.222,86.667,93.056,61.111,39.167,34.444,H
1279,28.889,31.944,34.722,37.778,41.667,68.611,88.056,68.056,46.111,31.667,35.556,39.444,43.611,50.556,88.056,73.056,61.944,50.556,34.722,38.889,44.167,49.167,85.556,76.667,69.444,62.222,52.778,37.778,43.889,48.889,73.333,80,75,70,63.333,55.556,41.944,49.444,86.667,88.611,79.722,76.667,72.222,67.222,59.722,51.944,90.833,88.056,82.5,81.111,78.333,75.833,72.5,67.778,91.389,91.667,83.889,82.5,80.833,79.167,78.333,77.778,82.778,86.944,85,84.444,84.722,84.444,83.889,83.056,84.444,93.056,88.889,86.667,86.667,86.389,86.111,86.389,88.056,93.333,60.556,I
1280,36.111,54.722,92.778,96.389,96.667,97.222,97.5,97.222,95.556,75.556,94.444,96.667,97.222,97.5,97.778,97.5,96.944,94.722,89.722,95.833,97.222,97.5,96.944,96.944,95,71.944,63.056,61.944,91.944,92.778,90.278,82.778,76.389,70.833,63.889,56.944,57.5,66.111,74.722,92.5,86.944,78.889,68.333,61.389,54.167,55.833,64.444,70.556,75.833,91.667,91.389,70.833,59.444,51.389,56.389,64.167,70.278,75.556,78.889,90.556,88.611,59.444,49.444,56.944,65.556,72.778,76.667,80,86.667,90.833,69.722,46.111,60.833,71.111,76.944,79.444,82.222,82.778,91.944,78.889,40,J
1281,32.778,41.389,75.556,95,96.667,96.944,96.667,96.111,91.944,40.278,88.889,95.278,96.944,97.222,96.944,97.5,96.944,94.444,76.111,93.889,96.111,96.389,96.111,96.667,96.944,96.389,94.444,92.778,94.722,96.111,95.833,95.556,95.278,96.111,95.833,94.167,92.778,94.444,96.111,95.556,95,95.556,96.111,95.556,93.889,92.778,94.444,96.111,95.556,95.278,95.278,96.111,95.833,94.167,87.778,93.889,96.111,96.111,96.111,95.556,96.389,96.111,94.444,44.167,91.944,95.556,96.389,96.389,96.389,96.667,96.111,94.444,36.667,47.5,93.056,95.833,97.222,96.944,96.667,96.111,93.611,A
1282,57.5,93.333,95.833,96.944,96.667,95.833,91.944,42.778,33.889,93.333,95.278,96.111,96.111,96.944,95.833,93.611,80.556,38.889,93.611,95.833,95.833,96.389,96.944,96.667,93.889,89.444,46.111,90,95.833,96.667,96.944,96.944,96.944,95.556,93.333,62.778,47.5,93.056,95.833,96.667,95.833,96.944,78.056,77.222,89.167,40,45.833,53.889,59.167,63.333,67.5,71.667,75.556,86.944,35,41.667,46.667,51.389,57.5,62.778,67.778,73.889,75.278,33.333,36.944,42.222,45.833,52.222,57.778,66.389,73.889,78.056,31.111,32.778,36.944,41.389,45.833,52.222,64.722,77.778,81.944,B
1283,68.056,76.389,80.278,83.056,83.889,89.167,50.278,34.444,30.833,61.667,71.111,77.222,81.389,83.889,85,86.944,40.833,35.556,60.556,70,76.389,80.556,83.056,85.278,83.333,50,39.444,63.333,72.222,76.944,80.833,83.889,85,84.167,51.944,44.167,71.944,77.5,80.833,83.056,84.722,83.889,76.944,54.722,47.5,94.167,96.111,96.111,95.278,87.778,79.167,67.5,57.222,50.556,45.556,50.833,53.056,76.111,83.889,72.778,66.111,58.333,52.222,36.944,42.5,46.944,50,52.5,86.944,66.389,60.833,54.444,31.667,37.222,40,43.889,46.667,50.278,83.333,63.889,59.167,C
1284,90.278,95.833,81.389,80.556,83.889,85.833,90.278,52.5,36.944,93.333,71.944,72.5,75.278,82.222,86.389,87.222,56.111,43.611,57.5,64.722,69.167,76.389,86.389,90.556,84.722,59.444,50,51.111,59.444,66.111,86.111,94.167,95.556,94.167,70.278,56.111,46.111,54.722,62.5,69.444,75.833,83.056,86.389,87.5,89.167,43.056,50,59.722,69.167,77.222,81.389,84.722,88.056,88.333,39.167,45.833,58.333,78.056,83.056,84.722,87.222,88.611,88.056,33.333,38.889,60.833,91.944,95.833,96.389,96.944,96.667,92.778,29.444,32.222,35.278,55,68.056,57.778,79.444,93.056,82.5,D
1285,91.111,70.278,59.167,55,52.5,52.222,52.778,54.722,58.889,88.056,73.333,66.667,63.333,61.667,60,61.111,63.611,65.278,78.056,75.278,71.389,69.167,66.944,65.833,66.111,84.167,89.167,79.167,77.222,74.444,73.333,71.111,69.444,85.556,84.722,73.611,92.222,80,78.056,76.667,75.556,96.667,95.833,95.556,92.222,87.778,80.833,80.278,97.222,96.389,96.389,97.5,96.667,95.556,47.5,62.778,92.222,95.278,96.389,95,96.111,95.833,95.278,42.222,50.556,85,93.889,95.833,93.889,95,95,94.444,36.667,42.5,85.833,94.444,95.833,94.444,95.556,95.833,94.444,E
1286,36.667,51.667,90.278,87.222,68.611,54.444,50,47.778,43.611,52.778,90.278,85.556,81.389,72.222,63.611,59.444,56.667,58.611,93.056,86.944,85,81.389,75.278,71.389,70.833,94.167,93.056,87.222,86.111,84.444,83.056,80,77.5,82.222,95.833,93.056,90.833,87.5,86.111,84.722,83.056,83.333,86.111,93.056,67.5,66.111,91.111,96.111,97.222,96.667,96.944,88.889,88.611,68.611,53.611,64.167,71.667,78.611,82.778,85.556,87.222,86.667,77.222,50,61.389,70.278,78.056,82.222,85.278,86.667,86.667,76.667,46.389,62.222,73.611,80.278,83.611,86.389,87.222,86.944,77.222,F
1287,32.222,39.444,84.722,89.167,90.833,93.889,78.889,43.333,34.722,38.056,48.889,82.222,85.556,85.833,88.611,87.778,47.778,40.556,42.778,61.944,85.833,85.833,83.056,78.056,68.889,49.444,42.778,48.333,63.056,88.611,90.278,82.778,76.944,63.889,52.778,46.389,57.222,90.278,93.056,91.944,85.278,78.889,71.944,54.722,48.333,85.833,90.556,91.389,88.611,89.167,95.556,92.778,62.222,51.111,90.833,91.111,91.111,93.056,96.111,93.611,93.333,79.444,53.333,91.667,93.333,94.167,96.111,96.667,96.111,93.889,85.833,61.389,43.056,89.444,95.278,96.667,96.944,93.056,59.444,60.278,90.278,G
1288,43.333,89.167,63.056,56.389,54.167,57.222,91.111,89.167,40.278,50.556,87.5,72.222,67.5,66.944,85.833,95.556,93.056,61.667,70,82.778,77.222,74.722,73.611,95,94.444,94.167,85,86.389,82.222,80.556,79.167,79.167,94.722,95.278,94.444,89.167,92.222,85,83.889,83.611,86.667,96.667,96.111,96.111,94.444,87.5,85.278,84.167,85.278,86.944,89.722,93.611,91.944,58.889,85.278,85,84.167,85.278,88.333,89.722,90.833,83.056,47.778,85.833,86.389,85.278,87.5,88.889,90,90,52.778,40.556,86.944,88.056,88.056,89.722,89.444,90.833,47.222,39.722,35.278,H
1289,29.167,32.778,36.389,40.278,47.222,63.333,81.389,52.5,39.444,32.778,37.5,41.944,47.222,54.167,63.056,82.222,55.556,46.667,36.389,41.944,46.944,52.778,58.056,72.222,77.222,59.722,51.111,40.556,46.111,51.667,56.667,74.167,87.5,74.167,64.444,56.111,45.556,52.222,58.333,91.667,87.222,81.944,77.222,71.389,66.389,55,78.889,95.278,91.944,97.222,96.111,97.222,96.944,95,95,95,94.167,96.389,95.833,94.444,96.111,95.278,93.889,92.5,95,95.556,96.667,96.111,94.167,96.389,96.111,94.444,92.5,95,95.556,96.667,96.389,96.111,95.278,94.722,89.722,I
1290,71.667,93.611,95.833,95.833,96.667,96.111,94.444,81.389,36.111,93.889,95.556,95.833,95.556,96.944,97.222,95.556,90,44.444,92.222,93.889,97.222,96.667,97.222,96.944,95,85.556,50.278,85,91.389,89.722,88.333,85.833,82.778,81.944,65.833,52.222,48.056,56.389,88.889,91.111,88.056,84.167,74.444,65.278,55.556,43.333,50.278,56.111,61.389,68.611,89.167,85.833,70.833,59.167,39.167,45,51.111,57.5,63.611,70,75,81.111,84.167,36.389,40,46.389,52.5,60.278,68.333,76.111,80.278,81.944,33.056,35.556,40.833,47.5,57.5,71.944,80,83.333,85.278,J
1291,42.778,60.556,93.889,95.833,96.667,96.111,93.889,61.944,38.889,90.833,95,96.111,96.667,96.389,96.944,96.111,93.611,59.167,93.056,95,95,96.389,96.111,95.833,95.556,93.889,88.333,93.889,94.722,94.722,96.389,95.833,95,94.722,94.722,91.111,95,94.167,93.889,95.278,95.556,93.889,94.722,95.278,92.778,95,94.444,94.722,95.833,95,93.611,94.444,95,92.5,94.722,94.444,95,95.833,95.556,94.444,95.278,95.833,93.056,93.611,95.556,95,96.111,95.833,96.389,95.278,94.722,89.722,88.889,94.722,96.389,96.667,96.111,96.944,95.833,93.333,56.389,A
1292,58.611,93.333,96.111,97.5,97.778,97.5,97.778,97.222,95,95,96.111,96.667,97.778,98.333,97.222,97.222,96.667,94.444,94.444,96.111,97.222,97.222,98.056,97.222,96.667,96.389,94.167,89.444,95.833,97.222,97.778,97.222,97.5,97.222,95.833,91.389,62.778,74.722,79.722,83.333,84.722,86.389,93.611,93.056,61.667,58.333,67.778,75.278,79.167,82.5,83.889,91.111,80.278,43.333,58.333,66.111,72.5,78.056,81.389,87.778,83.333,45.278,38.056,59.167,67.222,74.167,78.889,91.667,91.389,51.111,38.333,34.722,62.778,74.167,78.333,93.056,85.556,44.167,37.5,34.444,31.667,B
1293,38.889,53.056,73.889,85.556,46.111,38.611,34.167,31.389,29.167,45.556,56.944,69.444,80,51.944,44.444,39.722,36.111,31.944,52.222,61.667,70.833,74.167,55.278,48.056,43.056,39.722,35.556,63.056,69.722,75,75.833,58.611,51.944,47.5,43.056,38.611,93.889,95.556,94.167,90,62.778,56.389,51.667,46.944,42.222,93.333,95,92.222,75,64.444,59.167,54.444,49.167,43.889,47.778,53.611,59.167,78.611,65,60.833,56.389,51.944,47.222,38.611,45.278,50.556,80.833,66.667,64.444,60.556,56.667,51.944,32.778,38.889,43.889,49.167,84.444,66.944,65.556,62.222,58.611,C
1294,86.667,94.444,95,89.167,88.333,88.611,87.778,45,35,60.278,72.778,78.889,86.389,90,90.833,82.778,50.278,41.111,60,69.444,84.444,93.611,92.778,81.111,65.833,54.444,46.389,61.944,70.556,81.389,88.333,91.111,91.389,80.278,55.556,48.889,67.778,76.389,80.556,93.889,95.556,94.444,85.278,58.333,51.944,93.889,96.389,96.667,96.944,96.667,93.611,81.944,62.222,55.278,94.444,96.111,96.389,96.111,83.333,86.944,75,68.056,62.778,45.556,50.833,54.722,60.278,66.111,89.167,75.556,73.611,80.833,37.5,42.222,46.667,51.944,60.556,88.056,80.278,83.333,94.167,D
1295,93.889,96.111,71.944,70.833,90.278,97.222,96.389,95.278,86.111,94.444,86.944,80.833,80.833,86.944,91.944,94.722,96.667,94.444,89.722,95.278,85.833,86.944,88.889,92.222,94.167,94.722,93.611,54.722,68.611,91.111,95.833,96.944,91.389,95,85.556,71.111,50.833,60.556,70.833,80.833,90.833,93.889,91.667,82.222,68.611,47.5,57.5,74.444,93.056,95.833,96.389,96.111,93.611,76.944,45.278,58.889,91.389,95.556,96.389,96.389,96.111,95.833,92.222,43.611,62.5,93.611,95.556,95.556,96.111,96.667,96.667,94.167,38.889,46.944,91.389,95.833,96.389,95.556,95.833,96.111,93.056,E
1296,30.833,34.722,48.056,88.611,90.278,88.611,64.167,50.278,41.944,34.444,42.778,86.667,88.611,86.944,81.111,68.333,59.722,51.667,39.167,73.889,87.5,87.778,84.722,80.278,76.389,95.278,87.222,44.167,90.833,89.444,88.056,86.667,85,95.833,95.833,94.444,49.167,91.667,88.889,90.278,89.444,91.944,96.667,95.556,93.056,51.389,89.167,90.278,91.944,93.056,96.111,95.556,91.389,56.111,53.611,70.556,84.167,87.5,94.722,95,88.611,60.278,48.611,56.389,68.333,77.778,83.056,86.667,88.333,86.667,54.722,41.111,63.611,72.5,78.056,83.056,85.556,86.667,82.778,41.389,36.111,F
1297,51.944,90.278,89.167,88.889,88.056,86.389,84.167,80,51.944,87.222,90.278,90,88.056,86.111,83.333,78.056,70,54.444,90,91.667,90.556,90,88.333,84.167,76.389,68.889,57.5,89.444,93.056,96.667,96.667,95.833,94.444,86.389,73.889,65.833,90.278,95.278,95.556,95.278,93.056,87.778,82.5,88.889,93.889,93.056,93.611,93.333,92.778,92.222,91.389,95.556,96.111,94.444,91.667,94.167,93.889,93.889,94.444,96.111,95,92.222,76.667,48.889,54.167,90.833,95.833,67.222,69.722,85.278,78.611,70.833,36.111,42.222,45.278,49.722,53.333,62.778,80,77.778,71.667,G
1298,93.333,88.056,73.056,60.278,60,94.167,93.611,61.944,40,75.278,76.944,75.278,71.389,87.778,93.333,93.611,79.167,49.444,64.167,75.833,79.722,79.167,91.389,94.167,94.444,82.5,58.333,58.611,85.833,84.444,85,89.167,93.889,94.444,87.222,66.111,59.167,92.222,87.5,88.333,90.556,96.111,96.944,96.111,94.722,62.5,91.389,88.056,89.167,90.556,94.444,91.389,61.667,54.167,61.111,89.167,87.778,88.333,89.444,90.833,79.722,51.667,45.556,61.667,88.889,88.889,88.333,90.278,89.722,52.222,45.278,40,63.056,89.167,91.389,90.278,90,78.889,44.444,39.444,34.722,H
1299,29.722,33.056,36.944,40.556,45.556,61.389,91.111,88.889,51.667,32.778,37.222,42.778,48.056,87.5,90.278,78.056,66.667,53.611,35.833,43.333,56.111,89.444,84.444,78.611,73.056,64.722,55.556,39.444,74.444,88.611,83.889,81.667,78.056,72.778,66.111,57.5,73.333,90.556,85.833,84.167,81.667,78.611,74.722,68.889,61.944,90.556,86.389,85.833,84.722,82.222,80,77.5,74.167,69.722,92.5,85.278,85.278,84.444,83.611,81.667,80,81.667,93.889,86.944,86.389,85.278,85.556,85.833,85.556,85,87.778,91.944,89.444,88.056,87.222,87.5,88.056,88.056,88.333,93.056,55.833,I
1300,28.889,31.111,37.5,51.389,91.111,95.833,96.944,96.389,95,32.778,36.944,86.944,95.278,96.944,97.222,97.222,97.222,95.556,38.056,63.889,94.444,96.389,96.667,96.944,96.389,93.056,70.556,42.222,55.833,88.056,91.667,85,80,74.444,69.444,61.389,46.944,56.389,69.167,90,90.556,81.389,73.889,65.833,58.333,49.722,58.611,66.111,74.444,88.056,91.667,76.944,66.389,56.667,52.778,60.833,68.056,73.611,78.889,88.611,91.944,76.667,56.667,56.944,65.278,70.556,75.556,79.167,81.944,91.111,91.111,62.5,66.389,71.667,74.722,78.333,80.556,82.5,90.556,91.389,48.056,J
1301,40,87.222,95.556,97.222,97.222,97.222,96.944,95.278,85.556,71.389,93.889,96.667,97.222,97.778,97.778,97.5,97.222,95,92.778,95,96.667,97.778,96.944,96.667,97.5,96.667,94.444,95,95.556,96.667,97.778,97.778,96.667,96.667,96.389,94.167,95,95.833,96.667,97.222,97.222,96.944,96.667,96.111,93.611,94.167,96.111,96.389,96.944,97.222,96.944,96.389,95.833,92.778,93.889,96.111,96.944,96.667,97.222,97.222,96.111,94.722,89.167,91.667,95.833,96.667,96.944,96.667,96.944,95.833,93.333,56.389,75.556,95,96.944,96.944,96.667,96.667,94.444,62.222,37.222,A
1302,46.389,77.778,95.278,96.944,96.944,96.667,96.944,94.167,67.5,93.889,95.833,97.222,97.778,97.778,97.222,97.5,96.667,94.444,95,96.667,97.222,97.778,98.333,97.5,97.778,96.944,95.278,57.222,64.722,68.056,71.667,75,77.778,80.556,83.056,92.5,48.889,56.667,63.333,67.778,72.5,76.111,79.722,90.556,89.444,45.278,52.5,58.611,64.444,70.278,75,86.944,83.056,49.444,41.944,48.611,54.722,61.667,68.056,81.389,82.222,51.389,43.889,38.333,44.444,51.667,60,74.167,86.944,53.611,46.111,39.444,34.167,39.167,47.5,58.333,83.889,77.778,48.611,40.556,34.722,B
1303,29.722,32.778,43.056,87.5,95,96.111,93.889,90,42.778,33.333,41.111,88.333,95,96.111,95,93.333,89.444,56.667,37.5,74.444,92.222,95.833,94.444,91.944,91.111,89.167,79.444,43.333,85.833,93.333,95.278,88.611,86.944,88.333,86.111,62.222,46.944,61.667,75.833,80.833,84.167,86.111,86.944,86.667,60.556,50,60.833,70.556,77.778,82.778,85,86.944,82.778,66.667,53.611,62.778,71.111,78.889,83.889,90,88.611,81.944,94.722,58.333,69.444,90.833,95.833,96.667,91.944,94.167,93.056,57.5,89.722,95.556,96.944,97.222,93.056,95.833,86.944,48.611,43.889,C
1304,29.444,31.667,35,57.222,93.056,94.722,96.389,94.722,93.333,33.333,37.5,63.056,93.056,95.278,95.556,92.5,93.056,92.222,37.5,45.278,64.722,82.222,84.722,88.611,91.944,91.667,80.556,42.222,50.833,60.556,73.611,84.722,94.444,96.389,95,94.444,45,53.611,61.667,70.833,84.444,89.722,91.667,90.833,88.611,50,58.056,66.111,72.5,78.333,83.889,86.944,88.333,55.278,58.056,67.778,72.5,94.167,95.833,95.278,91.667,60.278,47.778,92.5,96.111,95.833,96.111,87.222,80.833,89.722,50.556,42.5,93.333,95.556,60.833,62.222,69.722,85,78.889,44.167,36.667,D
1305,74.167,88.889,68.611,56.111,54.722,53.889,56.389,59.722,67.778,61.667,69.444,88.333,71.111,62.778,60.833,62.5,66.667,70.833,58.611,66.667,72.222,87.778,69.167,67.222,68.889,71.667,83.056,57.5,66.389,72.222,76.944,78.889,73.056,71.944,91.389,56.389,59.444,67.778,73.611,79.444,90,68.889,60.278,55.278,49.167,63.889,72.222,92.5,93.889,89.722,63.889,56.111,50.278,44.167,89.722,94.722,96.111,95.833,92.222,61.111,51.389,44.722,38.889,93.056,94.167,93.611,94.722,91.944,53.889,44.722,39.722,34.722,92.5,95,94.722,94.167,88.333,42.5,38.889,34.722,31.389,E
1306,35.833,46.667,86.667,63.889,55.278,50.833,48.333,47.778,44.167,41.944,51.944,83.889,67.778,61.111,56.944,55,53.889,54.167,44.722,62.5,75.833,71.389,67.778,65.556,64.167,63.333,83.056,47.222,57.5,88.056,75.556,73.611,71.389,91.944,96.111,92.778,47.778,56.389,69.444,79.167,84.444,86.944,88.889,88.056,83.333,50,57.5,66.389,73.889,80.556,84.444,85.278,80.556,60.278,51.944,60.556,68.056,75.278,80.833,83.333,81.111,69.444,61.389,57.778,68.611,90.833,95.556,95.833,93.611,78.611,73.056,65.833,88.889,95.556,96.111,96.111,70.278,61.389,90.833,75.556,73.056,F
1307,31.944,40.278,75,93.333,95,93.333,62.222,38.056,32.5,36.944,86.111,92.5,95.833,94.722,93.333,79.722,44.167,37.222,46.389,86.667,86.944,90.833,93.333,85.278,63.056,47.5,41.111,50,88.056,89.722,81.389,75,67.778,58.333,50,43.889,57.5,90.556,91.944,78.889,73.056,67.222,60,53.333,46.944,84.167,88.056,83.056,79.444,73.889,66.944,60.833,54.167,47.778,86.111,85,83.333,81.944,78.611,73.056,61.944,56.111,50.278,85.278,87.222,86.389,89.722,94.167,93.056,80,60,53.889,86.944,89.167,90.278,95.833,94.444,93.611,82.778,64.167,58.889,G
1308,34.444,54.444,79.722,62.778,49.167,41.389,37.5,35.278,31.111,43.611,84.722,76.944,68.056,59.167,51.111,43.889,39.167,35,73.056,81.111,77.5,71.111,66.389,61.667,55.556,43.889,39.167,91.111,83.056,81.944,78.611,94.444,95.278,92.778,61.111,44.722,88.333,84.722,85.556,94.167,93.611,94.722,92.5,66.944,55,85.833,87.222,88.889,96.111,95.833,95.556,93.333,71.111,65.556,87.778,90.556,94.444,97.222,96.944,96.389,95.833,95,86.667,89.167,90.278,93.056,95,94.722,92.222,59.722,47.222,42.778,89.444,91.667,93.056,93.333,90.833,46.944,43.889,40.556,36.389,H
