attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,attr_10,attr_11,attr_12,attr_13,attr_14,attr_15,attr_16,attr_17,attr_18,attr_19,attr_20,attr_21,attr_22,attr_23,attr_24,attr_25,attr_26,attr_27,attr_28,attr_29,attr_30,attr_31,attr_32,attr_33,attr_34,attr_35,attr_36,attr_37,attr_38,attr_39,attr_40,attr_41,attr_42,attr_43,attr_44,attr_45,attr_46,attr_47,attr_48,attr_49,attr_50,attr_51,attr_52,attr_53,attr_54,attr_55,attr_56,attr_57,attr_58,attr_59,attr_60,attr_61,attr_62,attr_63,attr_64,attr_65,attr_66,attr_67,attr_68,attr_69,attr_70,attr_71,attr_72,attr_73,attr_74,attr_75,attr_76,attr_77,attr_78,attr_79,attr_80,attr_81,attr_82,attr_83,attr_84,attr_85,attr_86,attr_87,attr_88,attr_89,attr_90,attr_91,attr_92,attr_93,attr_94,attr_95,attr_96,attr_97,attr_98,attr_99,class
33.056,41.111,64.722,92.778,95.556,96.389,96.111,94.444,78.889,49.722,36.111,39.444,85.278,92.778,94.722,95.278,94.444,94.444,95.556,94.444,92.778,73.889,76.667,91.944,93.889,93.889,93.889,93.611,94.722,94.444,94.444,93.056,89.722,86.667,92.778,93.333,93.056,93.333,93.056,93.056,93.333,94.167,94.722,91.111,89.722,93.611,94.444,93.611,92.778,94.167,92.5,92.778,93.333,93.056,91.944,89.167,93.056,94.167,93.611,92.778,94.722,92.5,93.333,93.333,92.778,91.111,85.833,92.778,92.222,91.944,92.5,93.333,93.056,93.889,93.611,92.778,89.444,82.5,92.778,94.167,93.611,93.889,93.056,93.611,93.333,94.167,92.5,86.944,40.278,87.778,93.611,96.111,95.833,95.556,95.278,96.111,94.444,90.833,43.333,A
56.389,91.389,95.556,96.389,96.667,95.833,93.889,67.222,47.222,38.056,31.944,93.056,88.611,84.167,83.333,83.056,85.278,85.833,85.556,92.222,65,37.222,68.611,72.5,76.111,78.611,81.389,84.167,85.833,86.389,87.222,89.444,57.778,56.389,64.722,70.833,76.389,80.556,83.611,86.944,88.889,90,89.444,84.167,51.667,59.722,68.611,75.556,82.778,88.333,90,91.944,92.5,91.111,89.167,50,58.056,71.667,82.5,94.167,96.389,96.667,97.222,96.667,95.556,92.222,46.944,58.889,90.278,95.556,96.667,97.222,97.222,97.222,96.944,96.389,93.889,42.5,63.056,93.056,95.833,96.111,97.222,96.111,96.389,94.722,86.944,58.333,35.556,63.611,92.5,95.278,96.389,96.667,95.833,94.444,88.889,46.667,41.389,B
39.444,57.5,79.444,49.722,42.222,37.222,35.278,33.056,31.389,28.889,27.5,44.167,53.056,63.611,72.778,58.611,44.722,39.722,37.222,35,32.778,30.278,46.667,53.611,61.111,66.944,72.222,80.556,46.944,40.833,37.778,35.278,32.5,48.333,53.889,60.278,66.667,71.389,73.611,85.833,52.778,41.111,38.333,35.278,48.333,55,60,65.556,69.722,73.611,75,71.944,45.833,40,36.667,50,56.944,63.056,68.056,71.389,74.167,73.889,64.722,51.944,45,39.722,53.333,61.389,67.778,72.5,75,75.278,81.389,65.278,58.333,51.389,44.444,67.778,92.778,94.444,93.889,87.778,83.333,75.556,68.611,63.611,57.222,50.833,92.778,95.556,95.278,70.278,90.556,88.333,76.944,73.333,70,66.667,61.667,C
33.889,44.167,48.333,49.167,50.833,51.389,52.778,61.389,91.944,92.778,85.556,84.722,89.444,61.667,58.889,58.611,59.444,63.056,71.111,88.611,94.722,93.056,93.611,95,75.278,69.167,66.944,69.167,70.833,75.556,96.111,96.111,94.444,93.889,94.722,79.722,75.278,72.778,73.889,74.167,77.5,95.278,95.556,94.167,92.778,88.056,82.222,78.889,77.222,77.778,76.944,79.167,94.167,95,93.889,85.556,85.833,83.333,82.5,81.667,80.833,81.667,81.944,95.556,95.556,93.889,58.056,91.667,84.444,84.444,84.167,83.611,83.333,84.167,86.111,95.556,93.333,40,86.389,93.889,85.556,86.111,85.833,85.556,86.111,86.944,89.444,89.167,34.722,40.833,80.556,94.444,96.667,96.667,97.222,96.667,96.111,93.333,67.5,D
34.167,70.833,92.778,95.556,96.111,96.111,95,90.556,45.278,35.278,31.944,44.167,86.667,94.722,95.833,96.667,96.667,95.556,93.889,75,43.333,36.667,49.722,76.389,93.889,95.833,96.667,96.667,95,92.778,64.444,48.611,41.667,53.056,69.444,91.111,95.278,95.833,95.278,92.778,76.111,61.944,53.611,45.556,64.167,74.722,93.056,95.833,96.111,95.278,93.611,84.444,63.333,56.667,49.444,91.944,95.833,96.667,96.944,96.944,96.111,93.889,78.611,69.167,59.722,53.056,89.722,95.278,96.389,96.944,97.222,96.667,96.667,96.667,95,90,58.611,85,94.167,95.833,96.944,97.5,96.944,96.944,97.5,96.667,95,91.389,38.611,77.222,94.167,96.389,97.5,97.5,97.222,97.5,97.222,96.389,95.278,E
28.333,31.944,34.722,38.333,40.833,48.611,65.833,91.667,91.111,65,48.611,32.5,36.389,40.556,47.778,69.167,93.889,95.833,96.667,96.389,95.556,90.556,35.556,42.222,61.944,92.222,96.111,96.667,96.667,96.389,96.944,95.833,93.056,42.778,75.278,93.333,96.389,96.667,97.222,96.667,96.944,96.111,94.167,80,84.444,93.333,95.556,95.833,96.111,96.111,96.111,95,88.889,72.5,64.167,90.278,94.444,96.111,95.833,96.389,95.833,95.278,92.222,74.167,68.056,60.556,92.222,95.278,95.833,95.833,95.833,96.111,93.889,80.833,73.333,67.5,60,93.056,95,96.111,96.667,95.833,95.833,93.889,83.611,75.556,70,62.778,45.278,78.889,95,96.389,97.222,96.944,96.667,95.278,80.278,77.222,71.667,F
35.833,42.222,46.111,48.333,51.389,55.556,63.056,86.389,74.167,45.556,36.667,50.556,53.333,55,56.667,59.167,62.778,86.389,89.444,66.389,52.222,43.889,92.778,70.833,65.833,65,66.389,70.278,91.389,80,65.556,56.667,48.333,92.778,78.056,73.889,71.944,72.222,75.278,91.667,74.444,69.444,62.222,53.889,93.056,81.944,79.444,78.056,78.056,80.833,95.278,78.056,80.833,69.722,65.833,93.611,83.889,83.056,82.222,82.222,84.167,97.222,96.667,96.667,95.556,94.444,92.778,95.556,85,84.444,85,86.111,93.611,97.778,96.389,95.556,93.056,90,95.278,86.389,86.389,87.222,86.667,91.389,95.556,95.556,92.5,70,85.556,95,96.667,87.778,88.333,87.778,96.389,95,78.889,46.667,37.5,G
36.944,55.278,91.944,95.833,96.944,96.944,97.222,96.944,96.389,94.167,75.556,81.389,93.611,96.111,96.944,97.5,97.222,97.222,97.5,96.944,95.278,93.056,93.889,95,96.667,97.222,97.222,96.944,96.389,96.667,96.389,94.722,94.167,93.889,95.556,97.222,96.944,97.222,96.667,96.389,96.389,96.667,93.056,95,90.556,95.556,96.111,96.944,96.944,96.389,96.667,97.5,89.444,94.444,89.722,43.333,89.167,95.278,96.389,68.333,68.889,71.667,75.833,88.333,90.278,54.722,36.389,43.056,50,55,58.611,63.333,67.778,76.944,89.167,60.833,49.167,33.056,37.5,42.5,46.111,50.556,56.389,63.333,80.278,84.722,52.5,45.556,29.722,33.611,37.222,40,43.611,48.333,56.389,83.889,83.889,48.889,39.722,H
50,86.389,85.556,58.056,51.667,48.056,45.833,43.333,41.389,37.778,34.167,53.333,66.667,84.722,64.167,58.889,55,52.5,50.278,48.333,45,40.556,59.444,71.111,87.222,68.056,64.167,60.833,58.056,57.222,55,53.333,50.833,70,78.889,79.167,71.944,68.611,65.833,64.444,63.889,76.667,91.389,60.556,93.333,95.833,96.667,96.944,96.389,95.833,91.389,73.889,64.722,59.167,53.056,60.833,90.278,93.333,94.722,95.278,95,92.778,80.278,59.167,52.778,46.667,53.611,90.278,93.056,94.722,95,95,93.889,80,54.722,48.056,41.944,51.667,90.556,94.444,96.111,96.111,95.556,93.889,80,48.889,42.778,38.056,37.778,88.889,94.167,95.833,95.833,94.722,92.222,61.667,41.944,37.778,33.889,I
28.333,30.833,33.889,37.5,40.556,43.056,45,48.611,53.056,73.889,91.389,29.167,34.167,39.167,42.778,46.667,49.444,51.944,56.111,62.222,78.611,88.333,31.944,39.722,46.667,50,53.333,55.833,58.056,61.944,67.5,74.167,88.056,37.222,52.778,55.833,57.778,60,61.111,63.333,66.389,70.556,74.444,90.278,82.222,93.333,95.556,96.389,93.333,70.278,70.278,72.5,74.444,76.667,88.611,67.778,91.111,89.167,92.778,96.111,81.944,76.111,76.389,76.944,78.889,80.278,61.111,70.278,78.611,86.944,94.722,85.278,81.667,80.556,80.278,80.833,93.333,61.944,71.111,85,94.444,96.111,88.611,86.111,84.167,83.333,82.778,92.5,70.556,92.778,95.833,96.667,94.722,90,88.889,87.222,96.111,93.333,71.667,J
31.944,38.056,42.5,58.056,92.222,94.444,95,95,95,94.444,87.222,37.778,52.222,90.833,95,96.389,96.111,96.389,95.556,94.444,93.333,81.389,60.278,91.667,94.444,95.278,95.833,94.167,95.556,95.556,95.278,93.611,87.5,90,93.611,94.722,94.444,93.889,94.167,93.889,94.167,93.333,93.056,91.111,91.389,92.778,93.333,93.889,93.889,94.444,93.333,94.167,93.611,93.611,92.222,91.111,93.889,94.167,93.333,93.333,94.444,93.889,94.444,94.167,93.333,90,88.056,94.167,94.167,94.444,95.833,94.444,94.722,93.889,94.444,91.389,72.222,79.722,93.056,95.556,95,95.278,95.278,95.833,94.167,91.667,56.111,37.5,40.556,74.722,93.333,95.278,95.833,94.444,89.444,50.278,42.5,38.333,33.611,A
91.944,95.833,85.833,96.944,96.667,96.111,94.167,67.222,44.444,35.833,32.222,61.389,72.5,77.778,80.833,83.333,85.278,86.111,88.889,89.722,60.556,37.778,56.667,65.556,71.667,77.222,80.556,83.611,85.833,87.222,86.944,86.389,49.722,56.667,65,71.389,77.5,81.389,83.889,86.111,87.222,88.056,87.5,83.889,57.778,67.778,76.111,79.722,83.611,86.111,87.222,89.167,89.722,88.611,89.444,69.167,93.333,96.111,97.222,97.778,97.778,97.778,97.778,97.222,96.667,95,90.833,94.444,95.833,96.667,97.778,96.667,96.944,97.778,96.944,96.389,95,85,93.611,95.556,96.389,97.222,96.389,96.667,97.222,96.389,95.833,93.889,38.889,88.889,95,96.111,97.222,97.5,97.222,97.222,96.944,95.278,91.667,B
85.556,91.667,88.056,87.222,87.222,86.111,93.333,85.278,46.111,35,29.722,87.5,80,80.278,81.389,83.056,85.278,85.833,86.389,88.889,58.889,34.167,64.722,73.333,77.778,81.389,83.056,85,86.389,87.778,87.778,85,45,59.722,68.056,75.278,80,83.056,85.278,86.667,88.056,88.611,86.389,60.556,59.167,68.333,75.833,80.278,83.056,86.111,87.222,87.5,88.333,69.444,53.889,64.167,75.556,80,83.333,85,85.556,89.167,80.278,70.556,63.889,55,90,94.722,95,93.333,88.056,83.056,79.722,75.556,70.556,64.167,56.389,45.278,51.389,52.5,53.889,85.556,84.444,79.722,75,71.389,65.556,58.611,35.278,40.556,43.333,46.111,47.5,49.722,61.111,88.333,73.611,69.444,63.889,C
34.167,43.056,66.944,92.222,92.5,86.389,83.889,59.722,47.778,40.556,35.556,41.944,85.556,91.667,88.333,85.278,81.667,74.167,63.056,54.722,47.778,41.111,62.222,90.556,89.167,86.667,84.722,80.556,75.556,68.056,61.111,53.611,46.944,90.556,92.222,87.5,86.389,84.722,82.778,82.222,96.944,94.722,86.111,54.444,93.611,88.889,89.722,89.444,88.889,91.944,97.222,96.667,96.667,95,93.333,93.889,89.722,91.111,91.111,92.778,97.222,96.111,96.389,96.389,95.833,95,93.889,96.111,92.5,93.611,97.222,97.778,95.556,97.222,96.111,96.111,95.556,62.778,93.056,92.222,94.722,97.5,96.111,96.111,97.222,96.389,96.111,95,38.611,74.722,93.611,96.111,96.667,97.222,96.667,97.5,96.944,96.111,93.056,D
46.389,89.722,95.278,96.944,97.5,97.778,97.5,97.778,97.222,95.556,92.222,89.444,95,96.667,96.389,97.5,97.222,97.778,97.222,96.389,93.889,75,92.778,95.833,96.667,97.5,97.222,97.5,96.944,96.111,93.056,71.389,60.556,85.278,94.722,96.389,96.667,96.667,95.833,94.444,86.667,72.222,66.111,59.444,56.111,91.667,95,96.111,95.833,93.333,85.556,76.667,72.222,66.944,60.278,53.333,70.278,92.5,94.722,95,92.222,82.222,80,76.389,69.444,63.056,52.222,89.722,95.278,96.944,97.5,97.222,97.5,96.944,96.389,93.889,75.278,50.556,91.389,95,96.944,97.778,96.944,96.944,97.222,96.111,95.833,94.444,36.389,88.889,94.722,96.389,96.944,97.222,96.944,97.5,96.944,95,91.667,E
61.111,91.944,94.444,95.556,96.111,96.389,96.389,94.722,91.389,55,33.889,88.889,92.778,92.5,92.5,92.778,92.5,91.667,91.944,91.667,78.611,43.611,91.944,93.333,92.778,92.5,92.5,93.333,91.667,91.667,92.222,89.444,50.278,90.278,91.667,91.944,91.944,91.111,90.556,88.056,88.056,84.722,75.833,54.722,91.111,91.667,91.944,92.222,91.944,90.278,87.778,86.389,82.222,75.556,65,85,92.5,94.722,94.167,95.278,94.167,87.222,86.944,85,88.333,93.333,43.056,74.722,93.889,95.556,96.389,95.833,95.278,96.389,91.667,94.722,92.5,35.833,43.889,83.611,93.889,95,95,95.556,94.722,93.889,85.278,48.611,31.389,35.556,41.111,73.611,92.778,94.722,95.278,94.167,88.611,49.167,39.722,F
32.5,36.667,40.278,44.722,48.889,56.389,82.778,87.222,48.889,40.556,35,38.056,44.167,48.056,52.5,57.222,63.333,87.222,82.778,56.389,47.778,41.667,47.5,53.333,56.389,59.722,63.611,68.333,88.889,78.889,60.278,53.333,47.222,86.389,64.722,63.611,64.722,66.944,71.111,90.278,83.056,65.278,59.444,53.333,93.056,81.111,73.889,73.056,73.611,75.833,95,88.056,70.833,66.944,63.333,93.611,96.111,83.889,79.167,79.167,80.556,95,97.778,96.667,96.111,94.444,80.278,94.167,96.667,82.778,82.5,82.778,97.778,96.944,96.667,93.889,77.5,53.611,92.222,95.556,97.222,85,84.444,87.222,96.667,95,85.556,42.778,40.278,57.5,91.667,95.278,96.111,96.111,95.556,92.5,54.444,40.833,36.111,G
65,93.333,95.833,96.667,97.5,97.222,97.5,97.5,96.944,95.556,90,93.333,95.278,96.667,96.667,97.222,97.222,96.667,96.667,96.389,95.556,94.167,93.333,96.111,97.222,97.778,97.5,98.056,97.5,97.222,96.944,95.556,93.056,59.722,67.5,71.111,73.056,76.111,77.778,83.333,92.778,94.722,93.333,75,50,57.222,62.778,67.5,70.833,75.278,77.5,83.333,88.611,59.722,50.556,45.833,52.222,58.333,63.611,69.167,72.778,81.667,89.167,73.333,53.333,47.5,42.222,48.611,54.444,60.833,67.222,72.222,86.667,77.778,57.778,50,43.333,38.611,44.444,51.111,59.444,67.778,84.167,86.389,69.167,57.5,45.833,38.056,34.722,39.444,46.944,59.167,80.278,91.389,81.111,78.889,63.056,35.556,32.5,H
71.667,56.667,50.833,47.222,45.278,43.333,41.389,39.722,37.5,35,30.833,84.722,65.833,58.056,54.167,51.944,48.889,48.056,45.833,43.611,40.556,36.111,86.389,68.889,62.778,59.722,57.5,54.167,53.056,51.389,50,47.5,43.056,77.778,69.444,66.944,63.333,61.111,59.167,58.611,56.667,56.111,55,53.611,63.056,89.167,75.833,80,92.5,87.222,69.167,66.111,62.5,58.889,53.611,50.278,90,80,83.333,85.833,71.389,64.722,60,55.278,50.556,45.833,48.889,89.167,83.333,86.111,85.833,75.833,60.833,55,49.444,45.278,40.833,47.5,89.444,85.278,88.611,88.611,79.444,55.556,49.167,44.722,40.556,36.389,38.333,88.333,88.056,89.722,88.611,79.167,47.5,43.333,39.444,35.833,32.778,I
29.167,31.389,33.889,37.5,41.111,46.944,76.667,82.222,75.833,55.833,40.833,31.944,35,39.167,42.5,47.778,54.167,65.833,81.667,71.667,60.278,50.278,34.167,39.444,43.611,48.056,52.778,58.611,66.111,73.889,81.667,84.444,56.667,39.167,43.056,47.778,52.778,57.5,62.778,67.5,73.333,78.333,81.389,86.389,42.5,46.667,53.333,58.056,62.222,66.389,69.722,74.444,77.222,80.556,82.5,49.444,58.611,67.222,93.611,95,75.556,74.444,76.667,78.611,80.278,79.444,91.389,95,96.111,96.111,96.667,95,95.278,89.167,83.611,82.778,82.222,93.056,95.278,96.111,95.833,95,88.889,90.833,94.444,88.333,84.722,43.056,43.333,49.722,54.167,58.056,64.167,73.333,86.389,91.389,74.167,41.389,36.667,J
35.278,43.333,57.778,75.278,87.5,94.722,95.833,95.556,94.444,89.722,46.667,40,50.556,67.5,91.944,93.611,93.333,94.444,93.611,93.056,91.944,73.611,44.722,70,90.556,93.333,93.333,93.611,91.944,93.611,92.5,92.222,90,78.889,90,92.5,93.333,92.778,92.222,92.222,91.389,91.389,92.778,92.222,86.667,91.389,91.111,91.111,91.944,90.278,91.111,91.944,91.667,91.944,91.111,90.278,90.556,90.556,91.944,90.833,92.778,90.833,90.556,90.833,90.833,90.278,89.167,91.944,91.389,91.944,91.389,93.333,91.389,91.111,90.833,89.167,87.5,86.667,91.944,92.222,90.556,92.222,90.833,91.111,90.556,91.944,91.667,83.056,37.5,73.333,90.833,93.333,93.889,94.167,93.889,95,94.444,90,41.667,A
93.333,95.833,96.667,96.944,96.111,94.444,78.056,48.333,40.278,35,31.389,92.778,89.444,88.333,88.056,88.056,89.167,88.056,93.611,88.056,45,35,92.5,88.056,85.833,84.167,85.278,86.389,86.389,87.222,87.5,88.611,45.556,83.889,82.5,78.333,78.333,81.944,83.611,86.389,87.5,88.611,86.944,71.667,45.556,63.889,69.444,77.5,83.056,86.389,88.611,90,91.389,90.278,87.5,42.5,50.833,61.944,78.889,85.278,88.611,89.722,91.667,92.222,92.778,90.833,41.389,46.389,57.5,91.667,94.722,96.111,95.556,95.278,94.167,93.889,92.5,37.222,42.778,49.722,92.222,84.722,87.778,90.556,92.5,93.611,95.278,92.222,32.778,37.5,43.333,54.167,78.056,91.111,93.889,94.444,93.889,91.667,73.889,B
89.167,86.111,56.667,53.056,49.722,47.5,45.556,43.611,40.278,36.389,30.556,58.611,66.667,73.333,90.556,94.444,93.889,79.444,55.278,50.556,45.556,38.333,52.5,60.278,67.222,71.389,76.111,78.889,81.944,84.722,86.111,86.389,86.389,50.278,58.333,65,70,75,78.056,80.833,83.611,85,86.389,71.667,49.444,57.778,65,71.111,75.556,80.556,83.333,85.556,88.056,69.722,59.722,47.5,59.167,68.056,76.944,81.944,89.722,91.111,78.889,71.111,66.111,58.889,40,67.222,90.556,94.722,63.889,60.833,66.111,89.444,74.444,65.833,58.611,29.444,38.889,50.833,51.944,52.5,54.722,55.833,57.778,85.278,83.056,60.278,26.944,30.278,37.222,42.5,45.833,47.778,49.722,52.222,53.889,74.444,71.389,C
38.333,74.444,92.5,91.667,89.167,88.333,86.667,85.833,86.944,41.389,33.611,61.389,88.333,90,90.556,89.722,87.222,84.722,79.444,67.5,52.222,40.556,91.111,91.111,91.389,90.833,88.889,87.222,83.611,78.611,69.722,57.5,46.389,87.778,90.556,91.111,90.278,89.167,88.889,92.778,95.833,94.722,90.833,56.667,91.111,91.944,92.778,93.056,93.611,96.667,97.222,96.667,96.667,94.444,91.667,93.333,93.056,94.167,94.444,95.833,97.222,96.389,96.389,96.389,95.833,93.889,93.333,93.889,95.278,95.833,96.389,96.667,95.556,95.833,96.111,95.556,95,84.167,91.944,94.444,95.833,96.111,95.556,95.833,96.111,95.833,95.556,92.778,36.667,76.667,93.333,95.833,96.944,96.389,96.389,96.389,95.833,94.444,88.611,D
39.444,60.556,93.056,95.833,96.944,96.944,96.667,96.667,96.944,96.667,95,68.056,93.056,95.556,96.111,96.944,97.222,96.389,97.222,96.667,96.389,94.444,56.389,67.778,91.667,95.556,96.111,96.667,96.389,95.556,93.056,73.611,66.389,56.111,66.389,73.611,83.611,92.222,93.889,92.778,85.278,76.389,69.167,60.833,58.611,68.889,86.667,95,96.389,96.667,96.111,94.167,82.778,70.278,59.722,69.722,92.778,95.556,96.389,96.944,96.389,96.111,96.389,95,90.833,61.944,91.389,94.167,95.556,95.278,95.556,94.444,94.444,95.556,95.278,93.333,84.722,91.667,94.444,95.278,94.167,94.444,94.444,93.333,93.889,94.167,92.778,84.444,89.167,93.611,94.444,94.444,95.278,94.722,95,95,93.333,85.278,37.222,E
31.944,36.389,46.389,87.5,93.611,95.833,95.556,93.056,85.556,44.722,35,36.944,49.722,90.278,93.611,94.167,94.167,94.722,93.333,85.278,50.556,42.5,53.333,90,93.333,94.722,94.444,94.167,94.167,90.556,65.278,53.889,46.389,83.889,93.333,94.167,94.722,94.722,93.889,91.944,78.611,64.722,56.389,50,91.111,93.889,93.889,92.5,93.333,92.222,86.944,74.722,68.333,60.556,53.611,92.778,94.444,95,95,94.722,95.278,94.722,95.278,95,92.222,64.167,92.778,93.333,93.889,94.167,93.889,95,93.056,93.611,93.611,94.167,91.944,91.944,93.611,94.722,93.611,94.167,95,93.056,94.167,93.611,93.611,90.833,89.167,94.167,95,93.889,94.722,94.167,94.444,95.278,94.444,90.833,50,F
59.167,90,63.056,54.167,53.333,53.889,56.111,59.722,83.611,51.389,37.778,91.111,94.722,96.111,74.722,65.833,64.444,66.667,70.833,89.167,80.278,45.833,92.5,95,96.389,96.944,74.167,72.5,73.889,75,93.889,80,49.444,91.944,94.444,96.111,94.722,79.167,76.111,76.389,76.111,85.278,64.722,51.944,91.389,93.056,93.611,89.167,81.944,81.389,79.167,88.056,86.667,68.333,58.889,92.5,94.722,94.444,90,85.556,84.722,82.778,87.5,93.611,85.833,91.389,85.556,93.333,93.056,90.833,88.611,86.944,86.667,88.333,95.833,95.278,93.889,56.667,92.778,91.944,91.111,89.444,88.056,87.5,89.444,91.944,93.889,88.333,36.944,47.778,91.944,95.833,90.278,89.722,96.667,96.389,95.278,90.556,44.167,G
91.944,95.833,96.944,97.5,97.222,97.5,97.222,96.111,93.333,65.278,48.333,93.611,95.556,97.222,97.778,97.778,98.056,97.222,97.778,96.667,95.556,94.444,50.278,89.167,95.278,96.944,97.5,97.778,97.5,97.778,97.222,95.278,91.944,43.056,49.167,53.889,58.889,63.889,94.167,95.833,96.944,96.667,95.278,92.222,38.056,43.611,47.778,51.667,55.556,59.722,62.778,66.667,70,77.222,88.056,35.556,40.278,43.611,48.056,51.389,55.556,59.167,63.611,67.5,84.444,88.889,33.333,37.222,40.556,44.444,47.222,51.389,55.556,60.556,66.111,84.444,88.889,30.833,33.889,36.667,40,43.056,45.833,50.556,56.944,65,86.389,84.167,28.333,31.389,33.333,36.111,38.333,40.833,44.722,50.833,70.556,87.222,64.722,H
60.833,89.444,89.444,66.944,56.389,50.556,47.778,45,42.5,38.611,34.722,88.889,91.111,89.722,69.167,63.333,57.778,54.722,51.944,49.444,45.556,41.111,71.111,81.389,90.278,70.833,67.222,63.611,60.278,58.056,56.111,54.444,51.667,60.833,89.722,95.278,96.944,97.222,97.222,97.222,96.944,95.556,87.778,56.944,53.056,88.056,91.667,86.944,71.111,66.944,63.611,60,56.389,53.056,47.5,49.722,63.889,90.556,88.333,69.167,63.056,58.611,54.444,50.556,47.222,42.222,48.333,62.222,89.722,90.833,72.222,58.889,53.333,49.722,46.111,42.5,38.056,44.167,62.222,91.111,91.111,70,52.778,48.333,45.278,40.278,38.333,33.889,38.889,62.5,91.111,91.111,68.889,46.944,43.056,40.278,36.389,34.444,31.111,I
80,75.833,63.611,51.667,44.722,42.222,38.056,36.667,34.444,31.389,28.333,76.389,73.333,66.389,58.889,53.333,48.333,44.722,41.667,39.167,35.833,31.111,58.056,67.222,80,63.889,59.722,55.278,51.111,48.333,45.556,41.389,37.222,54.444,65.278,73.056,78.611,82.5,85.556,58.889,56.111,51.111,47.5,43.056,51.944,66.944,75.833,81.667,85,86.944,88.611,90.278,92.222,85,51.667,51.944,77.222,93.333,95.278,95.833,92.222,89.444,90.278,89.722,90.833,90.278,48.056,91.389,94.167,95.278,95.833,95,95.556,93.889,93.056,91.944,88.611,34.722,52.5,87.222,95.278,96.389,75.556,93.889,95.833,94.444,86.389,46.111,31.389,37.222,44.722,51.111,58.611,69.722,89.167,91.389,73.889,43.333,37.778,J
32.778,39.167,50.278,76.389,93.056,95.556,96.389,96.389,95.278,91.944,53.333,38.611,47.5,84.444,93.889,95.833,96.111,96.667,96.389,96.667,95,91.944,46.389,85.556,93.611,95.278,95.833,95.833,95,95.833,95.278,95,94.444,65.556,91.389,94.167,95,94.722,95,95,95.833,95.556,94.722,92.222,87.222,93.611,94.444,94.167,94.722,94.444,94.444,94.722,94.167,93.611,89.167,90,93.333,93.056,93.333,93.611,94.167,93.611,94.167,93.611,93.056,89.444,90.833,93.333,93.611,92.5,93.611,93.611,92.5,93.333,93.056,91.667,72.5,90.278,93.611,93.611,93.889,94.167,94.722,94.167,94.167,93.889,89.444,43.333,49.444,89.444,95,95.556,95.556,95.556,95.833,95.556,92.222,56.667,33.889,A
86.944,95.278,96.667,96.944,96.944,96.667,95.556,87.778,53.333,41.111,35,91.667,95.556,96.944,76.389,76.111,77.5,78.889,81.111,92.222,83.056,44.167,52.222,60.278,65.278,68.889,72.5,75.833,78.611,81.389,86.944,92.222,88.056,46.944,53.611,59.167,64.167,67.778,73.333,78.056,82.222,84.722,87.222,88.889,44.444,49.722,55,60,65.833,73.611,80.278,85,86.944,87.778,89.722,42.5,47.5,52.778,58.056,64.722,82.5,87.222,95,95.833,94.722,91.667,40,44.444,49.722,55.556,70.278,92.222,95,96.667,96.667,95.556,93.889,36.667,40.278,46.111,52.5,80.556,94.167,96.111,96.389,96.389,94.167,89.167,32.5,36.111,40.833,48.611,80.278,93.889,95.833,95.833,94.444,86.111,48.056,B
58.611,75.833,90,64.444,47.778,43.889,39.444,33.611,31.944,30.278,28.056,55.278,65.556,73.056,79.167,83.889,88.889,57.222,41.389,34.722,32.5,30.833,54.444,63.889,70.556,76.389,80.278,83.889,85.278,84.167,43.333,34.722,32.5,57.222,65.833,73.611,77.5,80.556,83.611,85,83.889,59.722,42.5,36.667,66.111,75,78.056,80.833,82.5,83.889,83.889,82.5,58.889,49.444,41.944,93.056,95.556,96.389,95.833,94.444,91.389,78.611,69.722,60.556,53.333,46.944,89.722,94.444,95,70.278,66.389,84.444,74.722,68.889,61.944,55.833,49.722,41.389,47.5,49.722,51.667,52.5,52.778,83.889,71.389,64.444,59.167,53.056,31.389,38.333,42.222,44.722,46.389,48.056,49.444,50.556,83.333,82.5,58.611,C
86.389,63.611,55.833,51.389,48.611,46.944,43.889,40.833,36.111,33.056,28.889,76.944,69.722,65,61.667,65.556,94.722,92.222,67.222,48.889,38.889,34.722,80.833,75.556,74.722,75,82.5,96.667,95.833,96.111,94.167,85,48.333,90,79.167,79.444,81.389,96.944,96.111,97.222,96.667,95.833,94.722,89.167,80.833,94.444,84.167,86.111,93.056,97.222,96.111,96.944,96.389,96.111,94.444,44.722,88.889,85.278,87.5,91.389,95.833,95.278,96.667,95.556,96.111,94.722,38.333,45.833,89.167,87.778,90.278,93.056,94.722,95.278,95.833,95.556,93.889,33.889,38.333,50.833,91.111,90,93.056,95.556,96.111,96.667,95.556,92.5,31.111,33.889,38.333,45.278,85,94.167,94.444,95.556,95.833,93.056,75,D
