attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,attr_10,attr_11,attr_12,attr_13,attr_14,attr_15,attr_16,attr_17,attr_18,attr_19,attr_20,attr_21,attr_22,attr_23,attr_24,attr_25,class
35.278,83.889,98.333,98.056,97.778,48.611,96.944,98.889,98.889,97.5,95.833,97.778,96.944,98.333,97.222,97.778,98.889,98.611,97.222,89.722,98.333,97.778,98.333,91.389,36.667,A
47.222,66.667,83.333,96.389,83.889,52.222,65.556,76.111,82.222,95,57.778,71.111,80.278,84.722,94.444,97.778,98.889,98.611,98.333,87.222,98.333,98.611,99.444,67.222,97.778,B
86.944,79.167,95.833,38.889,32.5,63.056,70.278,76.111,49.167,37.778,55.278,63.889,73.333,56.389,43.611,49.444,64.167,88.333,63.611,51.389,44.444,83.056,81.111,72.5,97.5,C
95.833,72.5,97.5,97.778,87.222,56.944,83.056,98.333,98.889,97.222,45.833,94.722,93.056,97.778,96.389,39.722,60.278,93.056,96.667,98.056,34.167,39.722,95.278,95.556,97.222,D
98.333,98.889,98.889,98.889,97.778,97.222,98.889,98.889,98.889,95.833,68.056,87.222,98.056,97.778,73.333,78.611,86.111,98.056,98.056,93.056,97.778,98.889,98.889,98.333,88.889,E
96.111,98.333,96.667,45,36.111,98.333,98.333,98.333,94.167,43.333,97.778,97.778,86.667,71.667,53.611,97.778,97.5,84.444,78.333,81.944,98.333,98.333,98.889,97.222,46.111,F
41.111,72.5,94.444,59.444,47.5,51.944,68.056,90,71.111,68.889,67.222,74.167,81.111,80.556,97.778,90,80.833,85,93.056,97.222,95.833,88.333,86.667,89.167,94.722,G
72.222,98.333,98.333,98.611,95.833,98.333,98.889,98.889,97.778,97.222,54.167,61.667,68.056,73.333,88.611,42.222,50,59.444,68.889,85,34.722,41.667,48.333,65.833,93.333,H
82.778,59.722,54.444,49.722,45.556,98.333,98.333,98.333,66.667,62.222,96.667,73.333,65,57.5,48.333,97.222,81.944,58.333,48.333,40.278,97.222,95.556,49.167,40.556,35,I
95.278,93.333,49.167,43.333,34.722,68.889,81.667,87.778,97.222,49.722,95,97.5,94.167,93.611,93.056,97.222,87.222,85.278,97.778,94.722,97.778,65,75.833,98.056,94.444,J
40.556,97.778,98.333,98.889,97.778,96.111,98.889,98.611,98.889,97.222,97.5,98.889,99.444,98.333,97.778,97.5,98.889,99.167,97.778,97.5,98.333,98.333,98.611,95.833,43.611,A
54.167,76.667,97.222,97.222,84.444,57.778,73.056,84.167,92.5,93.056,95.556,98.056,98.889,98.889,95.556,98.056,98.611,98.889,97.778,95.833,98.056,98.889,98.889,96.667,44.167,B
97.222,90.556,97.222,43.333,35,73.611,83.333,95,53.056,40.833,67.222,94.167,71.667,57.222,47.778,94.444,79.722,71.667,62.778,52.778,35.833,46.389,62.222,96.667,63.333,C
71.111,66.111,98.889,98.056,95.833,83.056,81.389,95.278,97.778,97.5,94.444,86.667,91.667,96.389,97.222,80,89.444,93.056,95.556,94.722,37.222,90.556,97.5,94.722,96.667,D
97.222,98.889,97.778,98.333,87.222,93.889,98.333,98.333,98.056,60.278,77.5,97.5,96.111,76.944,60.556,96.944,98.889,97.5,97.778,93.333,97.778,98.889,98.889,97.778,97.222,E
96.944,98.333,96.667,55.833,34.167,98.333,98.889,98.889,96.667,52.778,98.333,98.333,98.333,82.222,56.389,98.333,98.333,97.778,73.611,62.222,96.389,98.889,98.333,98.889,97.778,F
68.611,64.167,71.667,90,48.889,82.222,77.778,81.667,78.611,97.5,85.833,85,86.111,87.222,97.778,96.667,88.056,87.778,98.056,97.222,43.889,89.722,90.556,98.333,88.333,G
97.778,97.778,98.056,91.111,45.556,96.111,98.333,97.778,74.167,58.333,56.389,67.5,90.556,96.389,61.389,50,63.333,91.111,55,47.222,42.778,85.556,52.778,45,38.056,H
92.222,67.5,54.722,48.333,40,83.889,72.5,66.111,60,55.833,72.5,96.111,70.556,63.611,56.389,80,96.111,62.5,53.333,44.444,80,96.111,53.056,44.167,36.667,I
37.778,51.111,58.889,80.833,54.444,95.833,98.056,97.778,83.611,96.944,97.222,97.778,99.444,88.889,89.167,60.833,67.5,94.167,91.667,95.278,43.056,53.333,90.556,96.111,41.667,J
43.611,97.222,98.333,96.944,46.944,96.667,98.889,96.667,97.778,97.222,97.5,97.222,99.444,97.5,97.222,97.222,97.222,99.444,97.5,97.222,95.833,98.889,96.667,97.778,96.389,A
98.333,84.167,98.333,95.278,40.556,65.278,76.111,82.5,86.389,95,61.389,74.167,82.778,86.944,92.222,68.333,97.222,98.889,98.611,98.333,96.111,98.889,98.333,98.333,90,B
84.444,97.778,97.222,43.611,34.444,63.056,76.111,83.333,93.889,41.111,66.944,76.944,94.722,68.889,47.5,97.778,96.667,78.889,67.222,54.167,45.556,51.389,96.667,96.389,61.667,C
73.333,66.667,98.889,97.222,93.889,94.444,79.444,98.333,97.222,97.222,96.111,86.944,92.778,97.5,96.944,92.778,90.556,93.611,96.944,96.944,36.944,89.444,97.222,95.556,96.944,D
97.778,98.333,98.611,98.333,97.222,97.222,98.889,95.833,94.167,96.944,71.944,96.944,97.5,81.389,70.556,97.778,98.889,98.333,98.333,75.556,97.778,98.889,99.444,97.778,97.5,E
93.056,97.222,98.333,88.889,96.944,96.944,97.5,96.944,96.111,66.944,97.778,97.778,89.167,76.111,62.778,97.778,96.111,87.222,83.056,74.722,97.5,98.611,98.611,97.222,39.167,F
52.778,56.389,64.444,89.444,53.056,97.222,70.833,73.611,97.778,97.5,90.833,80,80.278,98.333,97.778,44.167,84.444,84.444,96.667,97.222,35,44.444,96.389,98.333,96.389,G
93.333,98.333,98.333,98.333,95,97.778,98.889,98.611,97.778,96.111,98.056,98.889,98.611,84.444,94.444,44.444,56.944,62.778,80,93.889,35.833,42.778,48.889,75,93.889,H
68.611,55.556,50.278,45,38.611,71.667,64.167,58.889,56.389,53.611,97.5,98.333,97.222,59.444,51.667,75.556,59.444,51.944,47.222,40.833,85.556,51.111,43.889,39.167,34.167,I
35.556,42.778,49.444,57.778,91.111,53.611,96.944,62.5,67.222,88.611,97.5,82.5,82.5,77.5,81.111,66.389,71.111,96.944,83.333,96.944,46.111,60.833,94.722,94.722,43.889,J
72.778,98.333,98.333,98.333,84.444,96.944,97.778,97.222,97.222,97.222,97.222,97.222,99.444,97.5,96.944,96.944,96.389,99.444,97.5,96.667,96.389,98.056,96.667,97.778,96.111,A
92.5,98.056,95.833,40.278,34.167,58.611,70,78.056,93.611,40.833,50.556,63.889,76.389,83.611,89.167,44.444,62.778,96.111,91.389,90.278,37.222,87.778,98.056,98.333,97.778,B
98.333,98.333,98.333,59.167,35.833,98.333,97.778,98.333,90.556,44.444,71.111,83.056,92.778,66.667,51.111,67.222,80.833,81.944,70.278,60.278,96.111,98.889,98.889,98.889,98.333,C
39.444,95,97.778,97.778,94.444,48.611,93.889,97.778,98.333,97.778,56.667,85.278,93.056,94.444,94.444,70,77.222,87.5,91.389,92.778,95.833,87.5,88.056,91.389,96.389,D
98.333,98.889,98.889,97.778,95.833,97.222,98.056,99.167,98.889,97.778,71.389,96.111,98.056,84.167,64.722,97.778,98.889,98.333,97.778,61.389,96.389,98.889,97.5,97.778,55.556,E
39.722,93.333,93.056,62.5,51.111,53.056,98.056,98.889,98.889,97.5,97.222,98.056,97.222,95.556,65.278,97.222,98.333,96.667,75,59.444,97.222,98.611,98.056,97.222,63.889,F
78.611,68.056,64.722,70.278,88.889,98.333,76.389,75,94.167,66.944,98.333,81.944,99.444,83.333,81.667,98.333,86.667,98.889,98.333,96.944,97.5,92.222,97.778,95.833,41.389,G
96.111,98.889,97.778,98.056,94.444,98.333,98.889,98.889,97.222,94.722,53.056,62.5,65.278,70.833,95,40.556,49.444,55,64.444,93.333,34.167,40.833,47.222,55.556,94.722,H
95.556,68.333,98.333,98.889,98.333,96.389,80.833,65.833,62.5,56.389,95.833,65.278,58.056,51.667,43.889,96.667,58.333,50.556,44.722,37.778,95.556,48.889,43.056,38.056,32.222,I
92.222,50.278,43.056,38.611,32.5,70.556,80.833,86.389,46.389,38.333,95.556,98.333,90.833,91.111,90.556,75.833,85.278,95,98.333,95.556,70.278,86.667,97.5,97.778,95.278,J
95.556,98.889,97.778,98.889,96.389,97.222,97.778,99.444,98.611,98.333,97.5,97.778,99.444,98.056,98.056,97.778,98.333,98.056,97.778,96.389,97.5,98.333,98.056,97.222,41.667,A
84.444,96.111,47.222,40.556,33.611,56.944,67.5,94.444,67.222,40,51.667,66.111,76.111,91.667,63.889,48.333,71.944,96.667,98.333,97.5,36.111,96.667,98.889,98.333,98.333,B
97.222,96.389,56.111,38.889,33.333,95.556,98.333,95.556,47.5,40,54.444,67.222,87.778,55.833,45,48.611,63.333,88.889,63.333,54.722,43.333,69.444,98.056,98.333,98.333,C
92.5,66.389,61.667,64.444,95.278,56.944,76.111,73.333,88.611,96.111,47.5,93.889,81.111,96.667,96.111,41.667,54.167,84.167,90.278,97.778,35.556,43.056,86.389,90,93.333,D
96.111,98.333,98.333,97.222,42.222,97.778,98.333,97.222,78.333,56.667,66.667,96.667,98.889,98.333,98.056,56.389,96.667,98.889,98.889,97.222,43.056,97.778,98.333,97.778,88.889,E
96.667,98.889,98.333,98.889,97.778,98.333,98.889,98.889,97.222,93.889,97.778,97.778,86.944,73.611,60.278,97.5,97.222,81.944,72.778,59.444,86.667,98.333,98.333,98.333,84.444,F
96.389,77.778,70,86.111,55.278,88.611,83.056,80.833,94.167,61.111,89.444,87.5,87.778,87.5,97.5,90.556,89.722,94.167,97.5,97.222,94.444,98.333,94.722,98.333,90.556,G
97.222,98.889,98.611,98.333,87.222,97.778,97.778,98.889,97.222,93.889,90.833,98.333,98.333,98.333,90.833,40.833,48.889,55.556,61.944,92.778,34.167,40.556,44.722,52.778,94.444,H
95.556,57.778,51.111,46.389,39.167,96.389,95,61.111,57.222,53.056,95.556,98.333,95.556,63.333,55.278,95.278,98.333,95,53.056,44.167,95.556,97.778,70.556,44.167,36.667,I
36.111,42.778,51.111,83.611,91.389,43.889,55.278,64.167,75.278,85.278,93.611,88.889,97.778,80.556,84.444,76.944,82.5,98.056,89.444,94.722,57.778,95.278,94.444,94.444,37.222,J
93.889,98.333,98.333,98.333,93.889,96.944,97.778,99.444,97.778,97.778,97.5,97.778,99.444,97.778,97.222,97.5,98.889,98.889,97.222,89.722,97.778,98.333,98.611,95.833,38.889,A
93.889,97.222,60.833,40.833,35,54.167,63.889,71.944,94.444,41.111,47.222,59.167,71.389,79.722,93.333,40.556,53.611,82.222,87.5,88.889,33.889,40.833,97.222,98.333,97.5,B
52.5,95.556,53.611,41.944,33.889,55.833,78.889,94.722,55,40,61.667,73.333,82.778,97.222,77.778,80.833,97.5,90.278,78.056,63.333,42.778,94.722,96.111,77.778,67.778,C
87.778,67.222,66.389,98.611,96.944,53.333,76.944,77.5,96.389,97.222,44.444,86.111,83.056,88.611,97.5,39.167,46.111,86.111,89.167,95.556,33.889,39.444,55,89.722,92.778,D
97.222,98.889,98.889,98.889,96.667,98.333,98.889,98.889,98.056,69.167,90.833,97.778,98.056,85.833,69.167,96.667,98.889,98.889,98.889,97.778,97.222,98.889,98.611,98.889,97.222,E
72.778,97.778,98.889,98.889,85.556,96.667,97.778,96.389,77.222,70.833,97.778,97.222,83.333,73.056,59.722,97.778,94.722,88.056,80.278,53.056,97.222,98.889,97.778,97.778,41.944,F
37.5,45,50.556,56.111,96.111,54.167,56.667,59.167,93.333,64.167,81.111,70,97.5,80.556,65.556,85,80.278,98.889,97.778,94.444,97.778,87.778,98.611,96.111,36.111,G
98.333,98.333,98.333,94.167,37.222,98.333,98.889,98.889,97.222,87.222,50.556,98.056,98.333,98.333,95,38.889,47.222,53.056,61.944,95,33.333,38.056,44.722,50.556,92.222,H
93.333,58.611,50.556,44.722,37.5,94.444,66.667,60.556,55.833,48.889,97.778,98.889,99.167,98.889,98.056,93.333,96.111,65.278,56.667,47.5,80.278,96.111,56.111,45.556,38.056,I
35.278,43.333,52.222,70,94.722,42.778,51.667,61.667,71.667,81.111,58.889,96.944,98.889,79.444,82.222,98.333,97.778,96.667,97.222,96.389,74.444,92.778,95.278,96.667,42.778,J
97.778,95.833,68.611,43.889,35.556,97.778,98.333,98.611,95.278,45,97.778,98.889,98.611,97.778,97.222,96.111,97.778,97.778,97.778,97.778,93.889,98.056,98.889,98.889,97.222,A
97.778,93.333,92.5,91.944,83.889,92.5,87.778,89.444,88.889,95.278,76.111,80.556,85.556,90.556,94.444,59.722,78.889,93.889,97.5,92.778,53.889,97.222,97.778,92.5,43.333,B
93.333,53.056,40.833,35.833,31.389,65.556,80.833,95.556,40.833,35.833,66.111,77.222,91.944,58.056,41.389,91.667,93.056,76.389,62.778,48.333,41.944,48.611,92.222,67.5,56.944,C
92.778,91.667,98.333,98.611,97.778,97.222,98.889,99.444,98.333,98.333,98.333,98.333,99.444,98.333,98.333,95.556,96.111,98.889,97.778,97.222,97.5,97.222,98.333,98.333,48.333,D
96.667,98.333,96.667,59.167,40.833,93.333,97.222,91.389,63.056,48.889,56.111,95.556,96.944,70.556,58.889,49.167,94.444,98.333,98.333,97.778,41.389,96.667,98.333,98.333,97.778,E
97.778,98.889,98.611,98.333,93.889,98.333,98.333,98.889,91.667,68.611,97.5,97.778,92.778,67.222,56.111,97.778,97.222,78.056,61.944,47.778,94.444,97.778,97.778,58.611,38.611,F
58.056,57.222,59.444,66.667,60.556,97.5,70.556,70.833,97.222,59.722,98.333,78.611,78.333,91.111,69.167,91.944,85.278,89.722,97.778,97.5,96.389,88.611,90,98.056,94.722,G
98.333,97.778,97.778,43.889,34.444,98.333,97.5,98.611,95.278,41.111,96.667,98.889,98.056,97.778,49.722,41.111,50.556,56.389,61.667,85.556,33.889,38.889,44.722,51.389,91.111,H
88.611,57.5,50.556,44.167,38.056,75.833,66.389,61.111,55.833,51.667,97.778,98.889,98.889,98.611,96.667,97.222,97.778,76.667,54.722,45.278,96.667,97.778,70,44.167,37.222,I
37.778,46.667,58.056,90.833,51.389,50.833,59.722,66.944,77.5,94.722,97.778,97.778,76.389,79.722,84.167,75.556,84.722,96.111,86.111,96.111,78.056,97.222,98.333,97.222,38.889,J
72.778,98.333,98.333,98.889,97.5,96.944,97.778,98.611,98.889,97.778,97.778,97.778,99.444,97.778,97.222,97.778,97.778,98.333,97.778,97.222,97.5,98.889,98.333,98.333,47.5,A
91.944,88.611,89.722,96.944,52.5,73.333,82.222,88.889,91.111,93.333,68.056,83.056,90.278,92.222,93.333,96.944,98.333,98.333,98.889,96.111,96.944,98.611,97.5,97.222,43.611,B
97.778,84.167,87.222,89.444,37.5,70,80.278,85.278,66.944,44.722,70.556,81.111,93.889,60.556,48.889,96.667,88.611,92.778,63.889,52.778,42.222,48.056,96.111,70.556,60,C
68.611,94.722,98.611,97.778,94.444,84.444,96.111,99.444,97.778,97.778,89.444,96.667,99.444,98.333,98.333,92.778,96.667,98.333,97.5,95.556,97.778,98.333,98.889,97.222,42.5,D
92.778,97.222,98.889,98.889,97.222,95,98.889,97.778,98.333,84.722,97.222,98.333,96.667,82.5,70.556,75.278,97.778,98.889,98.611,96.944,97.5,97.778,99.444,97.778,97.5,E
97.778,98.611,99.444,98.333,80.278,96.944,98.333,97.222,79.167,68.889,96.667,97.778,92.778,80,69.167,97.222,98.611,97.5,85.833,97.778,93.333,97.222,97.778,98.889,96.111,F
37.5,45.556,53.611,90.556,55.833,53.333,57.778,64.167,91.667,69.444,81.389,70.556,73.611,84.722,97.222,90.278,80.278,80.833,97.222,90.278,95.833,84.722,84.444,97.222,39.722,G
96.667,98.889,98.333,98.889,96.389,97.778,98.889,98.889,97.222,87.222,60.833,98.333,98.333,98.333,95,40.556,48.889,56.389,64.722,92.778,34.167,40.556,45.556,55.833,93.333,H
87.5,56.389,49.444,43.333,37.222,89.444,65,57.5,53.333,48.056,98.333,98.889,98.889,98.611,93.889,97.222,93.333,61.111,51.944,43.889,96.667,93.333,50.556,42.5,35.833,I
43.056,89.722,51.111,42.5,35.278,50.278,66.667,95.556,53.333,44.167,53.889,66.389,76.111,88.611,94.722,59.722,70.556,80,84.444,87.778,98.056,65,76.944,94.444,97.222,J
39.444,96.667,98.889,98.333,98.333,93.333,97.222,98.889,98.889,97.778,96.944,97.778,98.333,97.778,97.222,97.778,98.889,98.611,97.5,95,96.944,98.611,98.333,97.778,40.556,A
97.778,92.5,91.111,89.167,40.833,76.111,83.611,88.056,93.333,51.111,69.167,82.222,97.5,98.333,97.778,97.222,98.333,98.056,68.056,48.056,97.778,97.778,93.611,44.167,37.778,B
98.333,95.833,98.333,50.278,35.278,98.333,85.278,86.111,94.444,42.222,67.778,77.5,82.778,68.611,48.333,64.167,76.111,94.722,67.222,54.444,72.778,94.444,80.833,73.889,64.722,C
96.389,85.833,54.444,46.389,37.5,91.111,77.5,67.778,97.5,95.833,88.889,81.389,99.444,97.778,97.778,88.611,88.889,98.333,97.5,96.667,96.389,93.333,96.389,98.056,47.222,D
97.778,97.778,98.333,94.167,35.833,98.333,98.056,98.333,93.889,45.556,90.556,97.5,95,71.667,53.333,97.222,98.611,97.778,96.944,87.222,97.222,97.778,99.444,98.333,97.778,E
93.333,97.778,97.5,82.5,82.5,97.778,96.667,97.222,76.389,66.111,96.667,95.278,89.722,73.611,55,96.667,95.556,88.889,88.889,43.333,97.778,97.222,98.333,56.111,33.333,F
82.778,67.5,66.111,43.611,35,83.611,81.667,97.222,63.333,47.222,86.944,87.222,99.444,80,96.667,90.278,90.833,95.833,97.778,97.5,53.611,91.944,94.444,98.333,96.944,G
97.778,98.889,99.167,98.056,97.778,97.778,98.889,98.889,97.222,94.444,52.778,64.167,69.444,74.722,86.944,42.222,51.389,59.722,70.278,86.111,34.722,42.5,50.556,72.5,50.278,H
84.722,53.333,47.5,41.944,36.111,77.5,62.5,57.5,55.556,48.056,80.833,98.056,76.667,98.333,96.667,92.778,95.556,62.778,52.222,44.444,93.056,95.556,48.333,42.222,36.389,I
33.889,40.556,52.222,79.722,65.833,41.111,51.389,65.833,86.667,73.611,51.944,61.389,71.944,80.556,86.111,96.944,94.444,99.444,85.833,86.667,78.611,89.722,96.667,91.944,94.444,J
45,97.5,98.333,98.333,96.389,96.667,97.778,98.333,98.889,97.222,97.222,97.778,99.444,97.778,97.778,97.778,97.778,99.444,97.778,97.778,96.944,98.889,98.056,98.889,97.222,A
96.667,58.333,50,41.944,35,70.833,80.278,86.389,96.111,44.167,67.778,80.833,88.889,91.111,95.278,96.944,98.889,98.889,98.889,97.778,96.944,98.889,98.889,98.333,88.889,B
72.778,94.444,44.167,35.556,31.944,63.056,74.444,80.833,44.722,35,66.389,74.722,73.333,55.833,42.5,95.556,83.611,70.833,61.389,49.167,42.222,46.944,51.111,94.722,57.222,C
96.667,69.444,98.889,97.778,95.833,87.778,82.778,99.444,98.333,96.944,90,90.556,99.444,97.778,97.5,91.389,93.056,98.056,97.778,97.222,93.611,94.722,97.222,98.333,64.167,D
40,96.667,98.056,98.056,97.5,48.611,71.111,97.778,98.333,96.389,54.722,67.778,96.389,92.5,66.944,90.278,98.333,98.333,98.333,92.222,97.778,97.778,99.444,97.778,97.778,E
97.778,98.333,98.889,96.944,46.667,97.778,98.889,99.444,97.778,97.778,97.778,98.333,98.056,69.444,62.222,97.222,97.778,92.778,61.944,49.722,95.556,97.778,91.389,53.889,40.833,F
38.889,46.944,60,53.889,38.889,47.222,57.222,66.111,62.222,46.667,63.889,67.5,96.944,97.5,91.389,81.389,77.222,86.389,94.167,96.111,93.056,83.333,86.667,92.222,97.222,G
41.667,96.944,97.5,97.778,97.222,93.889,98.333,98.333,98.889,96.111,97.778,98.889,98.889,75.278,95,45.278,53.611,58.333,67.5,86.111,35.278,42.5,46.944,53.611,92.778,H
92.222,61.389,50.278,43.889,36.389,92.222,67.222,59.722,53.611,45.556,96.944,97.222,67.778,63.889,60.833,93.889,97.5,97.778,91.111,53.333,93.889,97.778,97.222,52.5,40.833,I
37.5,46.944,58.889,77.778,59.444,47.5,58.611,73.889,79.722,95.833,97.5,87.778,99.444,88.611,95.833,62.778,72.222,98.333,93.889,97.778,43.333,60,97.778,97.222,49.167,J
46.389,97.778,97.778,98.889,97.222,96.944,97.778,98.611,98.889,97.222,97.778,97.778,99.444,97.778,97.222,97.778,98.889,98.611,97.778,96.111,96.667,98.889,98.056,97.5,51.389,A
80.556,98.333,98.333,98.611,95.278,59.444,83.333,97.222,92.778,93.333,62.222,74.444,86.944,92.5,94.167,97.222,98.611,98.056,98.889,97.222,97.778,97.778,98.611,95.833,40.833,B
95.556,97.222,45.278,38.056,32.778,60.833,74.722,80,45.556,36.944,60,73.333,86.389,55.278,45.556,74.722,96.389,74.444,63.889,59.722,58.333,59.722,81.944,67.5,88.333,C
95,63.611,62.222,70,97.222,97.222,75,74.722,97.778,97.778,96.111,80.556,80.278,89.167,97.778,80,97.222,85,89.444,95.556,38.056,89.444,97.778,98.333,96.667,D
97.222,98.889,99.167,98.056,97.778,96.111,98.333,97.222,89.444,68.611,88.333,97.778,95,82.778,64.444,97.5,98.889,98.333,97.222,93.889,46.667,96.944,97.222,98.333,97.5,E
95.556,97.778,96.667,46.111,36.667,97.778,98.333,98.333,61.389,44.444,97.5,96.944,96.944,68.333,55,97.222,98.611,99.444,75.833,73.889,97.5,97.778,97.222,92.5,43.056,F
38.333,50,88.889,51.667,40.833,46.667,58.056,90.556,64.444,55.556,58.611,67.222,95.556,97.5,97.5,83.611,75.833,88.056,96.944,97.5,48.889,97.778,94.722,91.667,95,G
96.667,98.889,97.778,98.611,97.222,97.222,98.889,98.889,98.333,93.889,48.333,58.611,66.667,75.278,53.889,40.556,50.278,60,91.111,48.889,35.556,41.111,50.556,93.333,44.444,H
96.667,61.944,52.778,46.944,39.444,89.444,88.333,62.778,58.333,52.778,68.889,97.5,98.333,97.5,73.056,53.056,96.944,98.333,97.222,56.389,43.333,94.167,97.778,96.111,42.222,I
52.778,71.111,80,96.667,83.889,55.278,67.5,81.389,87.5,93.611,59.722,96.667,97.778,95,97.778,96.944,77.778,98.333,98.333,57.222,55.833,61.111,93.889,91.389,40.556,J
83.333,97.778,98.889,97.778,85.556,84.444,97.778,98.889,98.889,98.333,95,97.778,98.333,98.889,97.778,96.667,98.889,97.778,98.889,96.111,96.111,98.333,97.778,91.944,39.722,A
63.889,96.667,88.611,95.833,45,58.056,72.5,80.833,87.222,95.556,59.444,75.833,86.389,89.167,90.833,95.556,98.889,97.778,98.889,96.111,98.333,98.889,98.889,98.333,45.833,B
97.778,96.389,66.944,39.167,34.167,96.944,94.167,96.111,46.944,38.611,95.556,87.5,93.889,53.333,44.444,62.222,80.833,86.389,60.278,50.278,93.333,98.056,98.333,97.778,60.556,C
42.5,48.056,54.444,96.667,97.222,58.056,59.167,74.444,97.778,97.778,79.167,72.222,79.444,91.944,97.222,94.444,80.556,82.222,90,96.111,38.889,96.389,98.056,90.556,45,D
97.778,97.778,98.333,71.389,83.333,97.222,98.056,97.778,96.667,61.111,69.722,96.389,80.833,69.444,56.944,97.222,98.056,96.944,81.944,53.889,85.556,97.222,96.944,98.056,50.278,E
93.333,98.333,97.778,98.889,95.833,97.222,98.889,98.889,97.778,96.111,96.944,96.667,98.333,96.111,67.778,96.667,97.778,98.056,95,74.444,97.5,98.611,97.778,97.222,94.722,F
40.278,48.611,64.444,55,40,52.222,59.722,69.444,63.333,48.333,70.278,70,75.833,97.5,95,82.222,78.611,80.833,96.389,97.5,44.444,96.667,84.167,89.167,93.611,G
98.333,98.333,98.333,94.167,35,97.778,98.889,98.611,97.5,57.5,45.833,55.278,62.5,70,93.333,38.611,46.111,52.5,64.167,86.111,33.333,38.889,43.611,53.611,93.333,H
64.167,52.222,48.889,41.944,36.111,69.722,61.667,58.333,53.611,48.889,77.222,97.778,99.444,98.333,97.778,86.667,97.778,92.778,57.222,45.278,95.833,96.667,72.222,45,37.5,I
35,45,76.389,69.444,60.556,43.333,55.278,72.778,64.444,53.611,55.556,69.722,72.5,60.833,45.556,97.5,97.5,96.944,63.889,38.056,77.222,96.667,92.778,36.667,32.5,J
93.333,98.333,97.778,98.889,95.833,96.944,97.778,99.444,97.778,97.222,97.222,96.667,99.444,97.5,97.222,97.5,97.778,98.611,97.5,96.667,95.556,98.889,97.222,97.778,88.889,A
76.944,82.778,85.556,95.556,40.556,65.556,78.611,84.722,88.889,94.722,70,95.556,98.611,98.611,98.333,97.222,98.611,98.611,97.5,95.556,98.333,98.333,98.889,97.222,41.389,B
97.222,84.722,47.5,37.5,32.778,63.889,75.556,60.556,45,38.056,60.278,87.5,62.222,50.833,42.222,91.111,74.167,65.556,58.056,48.333,93.889,95.556,71.944,65,57.778,C
50.278,52.5,55,64.444,96.944,67.5,62.5,65.556,96.111,97.222,76.667,71.667,76.111,97.222,95.833,79.444,80.278,81.667,92.222,86.944,83.333,83.333,86.944,97.222,39.167,D
97.778,98.056,99.444,98.889,97.222,96.944,97.778,97.222,98.333,97.222,69.444,98.333,98.333,98.056,80,51.667,96.111,98.611,97.778,97.778,40.833,96.667,98.056,97.222,96.389,E
