attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,class
74.167,55.833,43.889,86.944,99.167,98.056,92.778,51.944,43.889,I
68.889,95.556,42.5,97.5,87.778,91.667,97.778,95,95.556,J
98.056,99.444,98.333,98.333,98.611,97.778,98.056,98.889,96.111,A
68.333,80.556,95.278,62.222,85.833,95,92.222,98.333,97.778,B
95.556,96.111,40.556,64.722,94.167,50.833,94.444,77.222,65,C
67.778,61.111,96.667,96.111,98.889,98.889,45,97.778,97.222,D
98.889,98.889,97.222,80.833,97.5,60.833,98.333,98.333,90.556,E
97.222,99.444,77.222,98.056,97.5,83.889,97.5,97.5,95.278,F
74.722,97.222,56.667,95.556,98.611,77.222,47.222,97.778,97.5,G
98.611,99.167,98.056,49.444,76.944,82.778,37.5,47.5,72.5,H
84.722,56.111,45.556,97.5,72.5,62.222,97.222,58.333,43.611,I
89.167,78.056,52.778,84.167,94.167,95,84.167,91.111,98.333,J
97.778,99.444,98.611,98.333,99.444,97.778,98.889,98.889,97.222,A
64.722,79.167,56.111,56.389,76.111,86.944,47.222,98.333,98.333,B
69.167,86.389,51.389,69.444,80,90.556,97.778,85,70.278,C
74.444,98.333,97.778,97.222,98.889,98.611,46.944,97.5,98.333,D
98.056,98.056,98.056,97.5,81.944,59.444,98.333,98.333,51.944,E
98.333,99.444,98.333,97.778,79.444,58.611,97.222,96.111,45.833,F
72.5,70.278,97.222,80.833,80.833,70,86.389,89.167,78.333,G
96.667,96.667,51.389,57.778,76.944,65.833,43.333,68.889,50.833,H
44.167,84.722,60.556,95.556,84.722,85,96.667,91.111,44.722,I
46.944,63.889,91.389,97.5,77.5,83.333,82.778,96.389,88.611,J
96.389,98.056,98.333,98.333,99.444,98.056,98.333,98.889,97.222,A
71.944,82.778,92.778,69.167,84.167,89.167,98.333,98.333,97.222,B
62.778,78.333,55.833,65,77.5,67.778,97.778,84.722,72.222,C
57.778,67.5,97.222,76.111,78.611,88.333,98.333,84.444,92.778,D
98.333,98.333,97.778,81.667,97.778,76.667,97.222,98.889,98.889,E
95,98.889,98.889,98.056,93.056,78.333,98.889,98.889,97.222,F
78.889,66.944,95.556,84.444,79.444,67.778,87.778,86.389,97.222,G
95.556,99.167,84.167,48.889,62.778,88.611,40,51.667,66.389,H
71.389,99.167,68.889,86.667,72.5,50.833,93.056,91.111,39.444,I
49.167,64.167,45,64.722,80.278,55.556,82.778,96.944,94.167,J
97.778,98.333,97.5,98.333,99.444,98.333,98.611,98.889,97.778,A
71.667,84.444,58.056,66.944,83.611,89.444,96.944,98.333,96.111,B
62.5,80.556,88.056,64.722,80.278,86.944,96.111,83.889,68.056,C
63.056,63.056,71.389,80.278,77.222,79.444,85,82.222,83.333,D
97.778,98.611,98.056,98.056,98.056,77.5,97.778,99.444,98.333,E
98.333,98.611,81.667,98.333,78.611,65.556,97.5,84.722,52.5,F
70.278,78.611,62.5,83.056,85.278,98.333,93.611,88.889,98.333,G
95.556,98.889,63.889,55,67.5,58.611,43.056,58.889,46.944,H
63.056,51.111,44.167,98.333,98.611,96.944,97.222,52.5,41.944,I
48.611,68.611,89.167,97.778,84.444,85.556,82.778,95,91.389,J
68.333,98.056,98.333,98.333,99.444,97.778,98.333,98.889,95.556,A
98.056,95,96.944,75.556,88.889,92.778,98.333,99.167,98.056,B
94.167,51.944,37.222,68.056,95,70,96.944,96.389,73.611,C
71.111,60.833,55,79.167,81.944,97.778,96.944,88.056,97.778,D
98.056,98.333,96.944,96.667,90,70.556,98.333,98.611,97.778,E
98.333,98.889,93.056,97.778,98.333,75.556,97.778,98.611,97.5,F
63.611,65.833,90.556,78.889,78.333,80.833,96.944,85.556,96.389,G
98.889,98.889,97.778,96.944,75,97.5,43.889,61.944,91.944,H
92.222,59.722,48.333,96.111,97.778,62.778,98.333,97.222,41.944,I
64.722,76.111,44.444,57.778,76.667,84.167,55.833,81.667,91.667,J
72.778,98.889,98.333,97.5,96.389,97.5,98.889,98.889,70.556,A
91.667,90,94.722,70.833,87.778,96.667,86.944,98.333,97.778,B
74.444,50.833,36.667,66.944,79.167,56.944,96.389,96.667,65.556,C
69.167,57.778,41.111,78.889,87.222,97.222,85.556,91.667,97.5,D
98.333,97.222,46.944,97.778,92.222,63.611,97.778,98.889,97.778,E
98.056,99.167,86.944,97.778,96.389,67.5,96.667,68.333,47.5,F
63.333,57.222,53.333,76.667,73.611,90.278,96.111,85.278,82.5,G
98.889,98.611,93.333,97.778,68.611,95,40.556,50.278,75.278,H
89.722,70,53.333,96.111,97.778,74.722,97.222,98.056,45.556,I
53.611,73.333,50.833,96.944,81.389,86.111,61.944,93.889,94.444,J
97.222,98.333,98.333,98.333,99.444,97.778,98.889,98.889,95.278,A
77.5,83.889,45.556,66.944,86.944,92.5,96.667,98.333,65.556,B
70.278,83.889,93.333,70.833,80.556,75.833,55.278,98.056,68.333,C
75,77.222,97.778,83.333,84.722,97.5,54.167,89.444,93.889,D
98.333,93.889,47.222,96.667,94.444,56.944,97.5,98.056,97.222,E
95.278,98.889,98.889,97.5,97.222,65.833,97.5,98.056,63.611,F
60.278,68.889,53.889,80.556,97.5,68.333,87.778,90.556,96.944,G
98.333,98.056,93.333,97.222,98.333,95.556,39.167,50.556,90.556,H
76.389,59.722,52.5,98.333,94.167,56.667,98.333,93.056,40.833,I
42.778,55.556,71.389,96.667,97.222,76.389,70.833,95.556,41.389,J
96.389,98.889,98.333,98.333,99.444,98.056,98.056,98.611,97.222,A
47.222,71.667,41.944,65.278,75.833,58.056,98.333,99.167,97.5,B
75.833,84.444,88.611,72.5,96.111,78.889,44.444,55.556,79.722,C
73.056,97.5,97.222,85.556,90.278,96.667,61.389,91.667,97.5,D
97.222,98.889,98.889,90,97.778,75.833,98.889,98.889,97.778,E
98.056,98.056,96.944,98.056,93.889,65.833,95.278,98.333,97.5,F
74.444,93.889,48.611,85.278,91.111,66.389,91.667,91.667,97.5,G
97.778,98.611,96.667,98.056,98.056,66.667,43.333,53.333,90.833,H
58.889,51.389,43.056,98.333,99.444,98.889,97.778,94.444,46.389,I
45.833,65.833,84.722,88.056,90.278,86.111,78.889,95.556,39.444,J
97.5,98.333,98.333,98.333,99.444,98.056,98.333,98.889,97.222,A
66.944,85.833,43.889,67.222,80.278,91.944,98.333,98.889,98.056,B
68.611,83.056,38.333,69.444,95,56.944,97.222,78.333,64.167,C
75.833,67.778,80.556,84.722,99.444,98.333,89.167,92.778,96.667,D
98.889,98.889,96.944,93.611,96.944,68.889,92.222,98.333,98.333,E
98.056,98.333,87.222,96.667,83.333,72.222,97.5,84.722,62.778,F
77.222,83.611,58.056,86.667,86.389,70.556,96.667,91.667,97.222,G
97.778,98.889,97.778,80.556,98.333,98.333,39.444,49.167,74.444,H
60.556,52.778,44.167,98.333,98.056,66.111,96.667,96.667,43.333,I
51.389,73.889,87.778,92.5,99.167,86.944,83.611,97.222,44.722,J
97.222,97.222,97.778,98.333,99.444,98.333,97.778,98.889,98.333,A
71.389,85.556,44.444,70.278,82.222,87.222,98.611,98.889,97.778,B
71.389,96.111,36.944,70.278,81.111,56.111,98.056,83.611,64.167,C
97.5,86.667,97.778,95.833,98.889,97.778,95.833,98.056,97.5,D
97.5,99.167,97.778,77.778,97.222,77.222,98.333,99.444,98.056,E
96.667,98.611,72.778,98.056,93.056,58.889,97.5,93.889,50.556,F
60,70,67.5,80.556,98.333,85.833,93.056,89.167,97.778,G
97.778,99.444,97.778,95,98.889,71.944,40.833,50,60.278,H
93.056,54.444,44.444,95.833,70,98.611,96.667,91.944,45.278,I
42.778,66.944,53.889,97.5,80.278,97.5,70.833,85.833,97.778,J
98.333,98.333,97.778,98.056,99.444,98.333,96.389,98.889,98.889,A
74.722,85,37.778,80.278,87.5,91.389,97.778,98.333,77.222,B
96.667,43.889,36.111,71.111,60.833,42.778,94.722,68.333,54.444,C
69.167,58.333,42.5,82.222,97.5,97.778,96.389,96.944,98.333,D
97.778,98.333,97.222,76.389,97.778,78.333,97.222,98.889,97.778,E
97.5,96.667,97.778,98.611,98.333,57.778,97.222,63.056,42.222,F
77.778,91.111,51.667,89.167,91.389,67.5,91.389,91.667,96.667,G
98.333,98.889,97.5,97.778,99.444,75.833,42.222,53.056,65.556,H
69.167,53.333,43.611,95.278,73.611,97.222,95.556,63.333,44.167,I
39.444,53.056,65,91.389,85.278,96.111,60.556,95.278,92.222,J
98.333,98.333,98.333,98.333,98.611,98.056,97.5,97.778,98.333,A
70.833,81.667,93.056,68.056,95.556,95.556,96.389,97.778,96.944,B
96.111,93.611,37.222,68.611,92.778,47.778,93.611,76.667,61.944,C
43.611,58.056,97.778,58.889,70.278,86.667,83.056,80.833,64.167,D
98.333,99.444,98.333,77.222,97.222,76.389,65.278,98.889,98.889,E
96.111,98.333,98.056,97.778,95.556,83.056,98.889,98.889,97.778,F
61.389,68.333,61.111,80.556,85.833,75.278,88.056,94.722,96.111,G
96.667,98.333,96.944,48.056,55,65.556,37.5,44.444,56.111,H
78.056,57.222,46.944,98.889,99.167,98.611,96.944,98.333,48.056,I
45.278,65.278,78.056,95.833,76.667,89.444,85.833,88.611,45.833,J
95.556,98.889,98.889,97.778,98.889,97.778,98.611,98.333,47.778,A
68.611,94.444,37.778,58.889,78.611,92.778,63.889,95.556,98.333,B
82.5,60.278,40.833,96.389,67.5,52.778,55.556,74.444,68.889,C
48.333,58.889,97.5,68.056,74.167,98.056,81.389,80.556,95,D
98.056,98.333,98.333,96.389,97.778,72.222,95.833,98.889,98.611,E
88.056,97.778,80,98.611,98.333,97.778,98.056,98.333,43.056,F
97.222,90.556,57.778,96.389,97.222,73.611,96.389,98.889,94.444,G
98.056,98.611,98.056,46.667,56.389,76.389,36.944,45.278,71.111,H
68.889,57.5,53.056,95.278,64.444,53.333,96.667,51.944,40,I
44.722,62.5,89.167,97.778,82.222,87.5,67.222,94.722,95,J
95,98.333,96.667,97.778,97.5,98.056,97.778,98.056,97.778,A
76.944,96.944,43.889,66.389,85,89.444,96.944,98.611,98.333,B
84.167,93.056,43.056,90.556,69.722,54.444,52.5,61.667,67.778,C
66.667,61.667,70.278,77.5,78.056,97.778,91.667,85,88.333,D
97.778,98.611,98.056,75.278,97.222,73.056,97.778,98.611,97.778,E
98.333,78.889,69.722,96.389,76.111,58.611,97.5,96.111,55,F
53.333,94.444,56.111,77.778,88.611,98.333,97.222,88.889,96.667,G
98.889,99.167,97.778,95.556,80.833,58.333,47.222,91.667,50,H
64.722,55,47.778,95.833,97.222,56.111,95.556,53.611,40.278,I
76.667,51.944,41.667,78.611,89.167,93.611,86.944,88.611,58.056,J
98.889,98.889,96.111,98.333,98.611,97.778,97.778,98.611,98.056,A
97.778,56.944,36.944,68.333,81.944,92.222,95,98.333,98.333,B
88.889,49.722,39.444,90.556,60.278,48.333,51.944,67.778,61.111,C
64.444,70.278,97.778,78.889,79.167,90,95.833,85.833,97.5,D
98.333,99.444,98.056,81.389,98.333,93.889,85.833,97.778,98.333,E
97.5,98.333,90.278,97.5,82.5,69.167,79.722,98.056,77.5,F
48.333,60,89.167,77.222,75.833,98.333,85.556,82.222,85.833,G
98.611,99.167,98.056,60.556,73.333,95.556,44.722,67.222,90,H
69.167,56.111,50,89.722,97.222,53.889,94.167,53.056,40,I
76.944,51.389,40.833,68.333,75.278,85,97.222,75.833,96.667,J
98.333,98.889,90.556,98.333,98.333,97.778,97.778,98.889,98.611,A
81.944,60.833,43.611,70.278,90.833,95.278,96.667,98.333,98.333,B
83.611,91.111,38.889,66.667,87.778,49.722,64.722,75.556,64.444,C
72.778,74.167,97.5,82.778,95.556,97.778,54.444,90.556,98.333,D
97.778,99.444,98.333,73.333,94.722,73.333,77.222,98.333,97.5,E
98.333,98.889,96.111,98.333,99.444,94.444,97.778,97.778,97.5,F
45.278,60.833,68.889,64.167,73.611,76.111,80.833,81.944,96.389,G
98.889,99.444,98.333,97.222,68.611,96.111,43.056,53.333,93.333,H
65.556,55.278,46.389,97.778,69.167,56.667,96.667,51.667,39.444,I
77.778,89.167,58.056,80.833,88.056,90.833,98.889,80,97.778,J
98.056,97.5,97.778,98.333,99.444,98.333,97.778,98.889,96.944,A
60.556,87.778,91.111,66.389,85.278,90.278,98.889,98.889,92.5,B
70.833,76.944,46.667,56.389,72.778,58.889,48.056,95.833,72.222,C
72.778,73.056,97.778,82.222,85.833,97.222,95,88.611,93.889,D
98.333,98.611,65.833,97.222,95.556,73.333,95,95.278,97.5,E
98.056,98.333,57.5,98.333,98.333,83.056,96.111,97.778,98.333,F
58.889,93.056,63.056,79.444,84.167,97.5,93.056,87.222,95.556,G
98.333,98.889,95,52.222,59.167,67.222,37.778,45.278,55.278,H
65.556,51.944,41.944,98.889,99.167,98.056,98.333,93.056,47.778,I
70.556,82.778,95,76.944,87.5,90,98.333,68.611,97.222,J
96.667,95,80,96.111,96.111,96.944,95.556,95.556,97.222,A
73.611,94.722,45.278,70,83.889,88.889,98.889,98.889,97.222,B
69.722,94.722,38.611,75.833,83.889,66.111,60,84.444,73.333,C
69.444,67.5,97.222,78.889,80,89.722,95.278,85.278,88.889,D
98.333,99.444,98.056,95.556,95.556,67.222,95.278,98.333,96.667,E
98.889,98.889,82.222,98.889,99.444,98.056,97.778,98.333,97.778,F
47.778,60.833,62.5,69.167,74.722,98.056,82.222,81.944,94.167,G
97.222,91.667,45.833,57.778,63.889,79.722,39.167,48.333,72.5,H
65.556,51.389,42.222,72.222,65.556,65.833,91.944,62.778,43.056,I
70.556,83.056,45.833,67.222,95.833,91.944,97.222,86.111,97.222,J
98.056,98.611,97.778,98.333,99.444,98.333,97.5,98.333,97.778,A
70,83.333,92.5,71.667,83.611,87.778,97.5,91.667,93.611,B
98.333,92.5,48.333,77.778,95.556,57.222,53.333,80,69.722,C
55,62.778,96.389,77.5,75,97.5,42.778,85,87.778,D
97.222,97.222,97.778,73.333,97.778,82.222,97.778,98.333,97.778,E
98.889,98.333,59.722,98.889,98.889,97.778,97.222,96.667,55,F
68.056,69.167,66.667,83.611,84.167,90.556,87.778,87.778,96.667,G
98.333,98.889,95,97.5,69.722,70.556,41.667,50.833,58.611,H
64.444,53.056,46.944,97.5,71.111,60.833,96.944,58.056,41.944,I
71.667,84.167,63.611,75,87.5,90.556,98.333,71.389,98.611,J
97.778,98.611,97.222,98.333,99.444,98.333,97.778,98.611,97.778,A
79.722,96.111,41.111,82.5,87.5,91.111,98.056,98.889,94.722,B
71.667,57.222,40,61.111,63.889,48.889,62.222,70.833,63.889,C
61.944,84.444,97.5,79.722,83.333,93.611,96.667,88.056,96.111,D
98.889,98.889,54.722,96.111,97.778,71.389,92.222,98.889,98.333,E
98.889,98.889,77.222,98.611,99.444,98.056,97.778,92.222,97.222,F
77.5,74.722,95,84.444,84.722,97.778,93.611,89.444,94.167,G
98.889,99.167,97.778,94.444,66.389,95.278,39.722,49.167,74.167,H
70.556,96.111,53.889,95,55.833,43.889,95,45,36.667,I
73.889,87.222,79.722,80.556,87.778,91.111,97.778,73.333,98.333,J
97.5,98.333,97.778,98.333,99.444,98.333,97.5,98.333,98.056,A
71.389,85.278,55.833,79.444,86.667,89.722,98.333,99.444,93.333,B
68.889,82.222,37.778,75,92.222,52.778,56.389,79.167,62.778,C
69.722,71.944,97.778,82.778,83.333,94.444,88.611,89.167,64.167,D
96.944,98.889,98.889,95.556,98.333,98.333,98.611,98.611,97.778,E
97.5,98.333,97.5,96.389,98.611,91.944,97.778,97.222,91.111,F
46.944,90.833,53.611,61.389,93.333,97.778,97.778,86.944,98.333,G
98.333,98.333,84.167,50.278,61.111,95.278,39.444,48.611,93.889,H
68.056,58.333,52.222,83.611,98.611,58.889,97.222,95.556,42.778,I
74.167,95.556,43.889,81.111,86.944,90.556,98.333,81.944,97.778,J
98.056,97.5,96.667,97.5,99.444,97.778,96.944,98.056,97.222,A
75.556,86.667,60.556,89.722,88.611,90.556,98.889,99.167,97.778,B
73.333,84.444,96.389,73.611,84.722,94.722,55,58.056,77.222,C
76.111,73.056,97.5,84.722,93.333,98.056,90.278,92.222,96.111,D
96.667,97.778,98.333,73.056,97.5,78.056,98.333,98.889,98.056,E
97.778,96.944,55.833,94.722,76.944,78.889,95,72.778,60,F
46.111,58.056,58.889,62.778,68.889,71.389,96.667,80,98.333,G
98.889,98.889,68.889,55.556,67.222,66.389,43.056,60,51.667,H
68.611,61.111,65,81.944,65.278,52.5,95.833,51.944,38.889,I
45.278,67.5,94.444,95.556,83.333,87.778,83.333,96.389,91.111,J
86.944,98.333,98.056,97.5,98.056,97.778,98.056,98.333,97.5,A
79.167,86.944,96.389,73.889,89.167,92.5,98.333,98.333,97.778,B
77.222,94.167,37.778,81.667,95.278,54.722,45,52.778,62.222,C
62.778,70.278,98.333,47.5,94.167,97.778,38.333,47.5,95.833,D
98.333,99.444,98.889,78.889,97.778,73.611,98.333,98.056,95,E
97.778,97.222,97.778,97.5,98.333,96.389,97.5,98.889,97.222,F
42.222,52.222,68.333,55.556,96.111,97.778,74.722,83.333,92.222,G
97.778,98.333,97.778,53.333,63.611,71.944,39.167,49.444,64.722,H
66.111,55.556,46.111,98.611,98.056,61.389,96.667,53.333,42.5,I
44.444,88.889,69.722,57.778,76.667,92.5,98.333,99.444,88.333,J
96.944,97.778,97.222,98.056,99.444,97.778,97.222,98.611,97.222,A
73.333,87.222,92.222,75.556,86.667,90,97.778,99.444,94.444,B
71.944,91.389,36.111,79.167,80.556,48.056,48.611,92.5,58.611,C
66.111,67.222,94.722,93.333,85.278,95.833,38.889,88.889,94.167,D
98.889,98.889,96.667,85.278,98.333,78.333,97.778,98.889,98.889,E
88.611,98.056,58.889,97.778,97.778,81.389,98.333,95.556,69.444,F
46.667,86.944,57.5,61.667,96.111,98.333,78.889,87.222,93.611,G
98.333,99.444,98.333,60.833,75.278,94.722,43.889,67.222,48.333,H
66.389,55.278,45,98.889,99.444,98.611,96.667,54.167,44.167,I
46.389,78.333,51.389,61.389,75.278,85.556,78.889,85.556,88.333,J
96.944,98.056,98.056,98.333,99.444,97.778,97.778,98.333,97.778,A
64.722,96.667,40,55.833,76.111,94.722,41.944,97.222,97.222,B
97.778,91.944,43.889,71.389,93.056,53.333,62.222,77.222,64.722,C
69.722,75.556,96.944,92.5,86.389,96.944,42.222,89.444,92.778,D
97.778,98.889,97.222,81.667,97.778,82.778,97.778,98.889,98.333,E
98.333,98.333,96.111,97.5,98.056,61.944,98.333,97.222,90.278,F
76.111,91.111,49.722,88.611,86.944,98.056,96.944,98.889,98.056,G
98.333,98.889,97.778,97.222,66.667,95.833,42.778,51.944,63.889,H
63.611,54.444,45.278,98.333,98.889,98.611,97.778,64.444,43.889,I
80.278,63.611,45.556,80.278,90.556,93.056,96.667,97.222,97.222,J
98.333,98.333,98.333,98.333,99.444,98.333,98.333,99.444,97.778,A
70.278,78.611,41.111,60.278,80,57.5,66.944,97.778,57.222,B
98.056,97.222,41.389,97.5,92.778,50.833,67.5,75.833,63.889,C
74.167,64.167,97.222,67.222,80.556,96.667,42.222,85.556,92.778,D
98.056,98.056,96.944,74.167,97.778,96.667,97.778,97.778,97.778,E
97.5,96.944,51.111,97.778,98.611,79.444,98.333,98.889,96.667,F
51.667,92.222,51.944,76.389,98.889,97.778,79.444,96.944,98.889,G
98.333,97.778,97.222,66.389,66.111,95,43.056,52.222,76.111,H
73.889,55.556,45.833,92.5,96.111,96.111,95.556,94.167,44.722,I
51.111,73.889,87.222,97.778,99.167,88.333,57.778,65,96.667,J
97.222,98.333,97.222,98.333,99.444,98.333,98.333,99.444,97.778,A
76.667,85,50.278,72.778,84.167,88.056,98.611,99.444,95.833,B
96.111,93.611,40.278,83.611,84.722,51.389,68.611,76.389,61.667,C
58.611,71.667,96.667,79.444,80.833,88.889,97.222,86.389,96.944,D
98.889,98.889,96.944,80.278,97.778,80,97.778,98.333,98.056,E
97.778,98.889,97.222,98.056,98.333,74.444,97.222,96.389,96.944,F
96.111,76.389,64.722,64.722,86.944,86.111,45.278,90.278,96.667,G
98.333,98.333,97.5,98.611,70,91.111,41.389,52.222,89.444,H
61.944,50.556,43.056,98.333,98.889,98.611,96.111,52.5,43.611,I
77.778,88.333,79.444,72.778,85.278,89.722,80.278,69.444,94.444,J
97.222,97.222,97.222,98.056,99.444,98.333,96.389,98.333,96.944,A
77.222,49.167,39.722,67.5,81.944,50,82.5,85,87.778,B
97.778,93.889,43.889,80.278,93.056,61.389,97.5,98.611,81.667,C
73.333,97.222,97.778,48.333,89.444,96.944,38.889,91.667,95.278,D
98.611,99.444,98.333,96.944,98.333,93.056,96.111,98.889,98.889,E
80.556,58.611,53.611,97.778,98.333,64.722,97.5,93.333,56.944,F
67.778,97.778,62.222,81.389,86.944,77.5,96.667,89.722,63.611,G
96.944,97.778,71.667,98.889,98.889,95.556,45,55,61.389,H
65.556,55.556,47.778,74.722,98.889,97.222,96.944,58.333,41.389,I
51.389,71.944,91.389,97.222,79.722,85.556,58.611,95.833,89.722,J
91.944,92.222,97.5,93.611,95.556,96.667,94.722,94.444,95.556,A
98.333,97.222,50.556,75,90.833,94.167,98.333,98.333,97.778,B
98.889,90.833,95,75,89.444,63.056,97.5,98.056,73.333,C
76.389,76.944,97.778,84.722,84.444,92.778,97.5,90,93.056,D
98.611,98.889,97.778,96.944,96.111,57.5,97.5,97.778,49.167,E
97.778,59.722,48.056,98.333,97.222,73.611,97.778,97.778,97.778,F
60.278,79.167,56.944,78.611,82.5,97.778,91.944,87.778,98.056,G
98.889,98.889,97.5,98.611,70.833,75,43.056,52.5,92.222,H
64.167,51.389,43.056,88.889,98.333,98.333,93.056,94.444,47.5,I
45.833,59.167,79.444,98.056,81.944,82.222,83.333,98.056,97.5,J
95,96.667,97.778,96.667,99.444,96.667,98.333,97.5,97.5,A
69.167,92.778,38.611,61.944,76.389,52.222,74.167,98.056,70.556,B
95.278,53.333,38.333,80,61.667,46.111,96.111,69.167,57.222,C
84.722,82.5,96.389,88.611,97.778,97.222,97.778,95.556,96.944,D
98.889,99.167,98.056,69.722,97.5,78.611,92.222,97.778,98.333,E
98.889,98.889,97.778,97.222,98.333,83.056,97.5,98.611,98.056,F
61.389,78.889,76.667,79.167,81.667,96.667,76.944,87.778,94.167,G
98.889,98.889,93.611,98.611,98.611,97.778,42.5,51.944,76.667,H
64.167,50.833,40.833,88.889,76.667,97.5,91.389,61.389,46.389,I
63.889,82.778,66.111,63.333,83.333,95.278,98.889,95.278,98.333,J
97.5,96.111,97.5,97.222,99.444,98.333,97.5,98.056,97.778,A
75.278,85.278,89.167,70.556,84.167,88.889,98.889,98.889,97.222,B
81.111,88.889,93.889,71.944,95,66.111,98.333,97.222,74.722,C
65.556,52.778,38.889,75.556,96.667,97.222,87.5,91.111,97.222,D
98.333,98.889,98.889,96.111,98.056,77.5,98.889,98.889,97.778,E
97.778,98.333,42.5,98.333,86.111,64.722,97.778,97.222,97.5,F
63.333,93.056,55.833,81.111,98.056,97.5,93.611,88.889,96.667,G
98.889,98.611,48.333,97.778,67.778,94.444,42.5,53.333,91.111,H
72.5,59.722,60.833,96.667,76.944,58.611,94.722,97.222,46.944,I
52.778,76.111,87.778,69.167,84.167,87.222,69.722,98.889,64.167,J
95,98.056,96.111,98.056,98.889,97.778,97.222,97.5,97.5,A
78.333,86.111,90,73.056,86.111,90.278,98.056,98.333,97.778,B
70,83.333,76.389,95.278,97.222,63.056,53.056,56.389,68.056,C
86.944,56.944,39.722,82.778,75.833,96.944,45.278,88.333,94.722,D
97.778,98.889,98.889,96.667,98.056,71.389,98.333,98.889,96.667,E
98.333,97.778,71.111,97.5,93.056,60,98.333,92.5,42.5,F
71.944,76.667,76.389,83.056,86.389,97.222,76.667,89.167,96.944,G
97.778,99.444,98.333,73.611,98.056,97.5,58.333,92.778,40.278,H
62.778,52.222,44.167,98.056,84.167,70,97.222,96.944,49.444,I
79.444,88.889,66.389,71.389,85.556,90.556,96.667,98.889,97.778,J
94.444,96.667,93.333,94.722,97.778,92.778,95.278,95.833,95.556,A
76.389,82.778,54.167,65,83.056,95,96.111,98.333,91.111,B
96.111,93.333,45,78.056,89.167,54.444,97.5,74.167,66.667,C
67.222,67.778,87.222,79.444,78.056,84.167,92.778,84.722,97.5,D
97.5,97.5,98.056,93.333,77.778,56.944,98.333,97.222,43.056,E
96.667,96.111,72.778,94.444,78.333,58.611,95.833,87.222,45.278,F
49.722,95,52.5,68.056,96.667,97.778,96.944,93.889,98.889,G
98.889,98.889,97.778,53.056,62.5,93.333,40.833,50.833,94.444,H
62.778,54.722,45.833,98.333,74.167,63.611,98.333,62.222,43.889,I
88.889,91.389,91.944,79.444,96.111,96.111,97.778,98.889,98.611,J
96.944,98.056,98.333,97.778,99.444,98.333,98.056,98.889,97.222,A
75.833,88.056,93.056,96.667,98.056,96.389,98.889,98.333,69.722,B
79.444,55.556,39.722,68.333,60.833,49.722,91.111,68.611,61.389,C
